    0.468772260051547107E+02    0.497125564213231002E+02    0.468275185590839129E+02    0.427459696641182632E+02    0.435135631025728173E+02    0.497948700287775665E+02    0.683290803238957634E+00    0.594796362911315679E+01    0.142160854842237558E+02   -0.128731923669267603E+13
    0.468772259845871275E+02    0.497125564203561510E+02    0.468275187079325548E+02    0.427459695449847459E+02    0.435135630798660600E+02    0.497948700506876207E+02    0.683290800703955981E+00    0.594796364702683533E+01    0.142160854983196643E+02   -0.128731923669114990E+13
    0.468772259841850740E+02    0.497125564267344657E+02    0.468275187889455395E+02    0.427459695164051254E+02    0.435135629633227552E+02    0.497948700986503781E+02    0.683290799997927079E+00    0.594796364115241261E+01    0.142160854874585585E+02   -0.128731923669096973E+13
    0.468772259939567846E+02    0.497125564198263561E+02    0.468275186509207799E+02    0.427459695899900396E+02    0.435135630912086526E+02    0.497948700406321620E+02    0.683290801763243305E+00    0.594796364048184500E+01    0.142160854933211311E+02   -0.128731923669042554E+13
    0.468772259859284901E+02    0.497125564241925275E+02    0.468275187714444883E+02    0.427459695255161449E+02    0.435135629659157388E+02    0.497948701047671705E+02    0.683290800057376968E+00    0.594796364127711552E+01    0.142160854860679109E+02   -0.128731923669030981E+13
    0.468772259867426158E+02    0.497125564242755900E+02    0.468275187873441752E+02    0.427459695134137689E+02    0.435135629568175801E+02    0.497948701092376780E+02    0.683290799865098997E+00    0.594796364153238510E+01    0.142160854861203241E+02   -0.128731923668964233E+13
    0.468772259833972242E+02    0.497125564303211149E+02    0.468275188193691179E+02    0.427459694972155262E+02    0.435135629478000965E+02    0.497948701010907797E+02    0.683290799723949460E+00    0.594796364041736503E+01    0.142160854878700391E+02   -0.128731923668939551E+13
    0.468772259845361248E+02    0.497125564186880240E+02    0.468275187069519632E+02    0.427459695415928849E+02    0.435135630858996052E+02    0.497948700522012473E+02    0.683290800541477061E+00    0.594796364787402343E+01    0.142160854984360228E+02   -0.128731923668893530E+13
    0.468772259878645343E+02    0.497125564246694580E+02    0.468275188179368911E+02    0.427459694730216881E+02    0.435135629625611102E+02    0.497948701133230855E+02    0.683290798839447322E+00    0.594796364164886526E+01    0.142160854871394022E+02   -0.128731923668888867E+13
    0.468772259839124814E+02    0.497125564203930850E+02    0.468275187089009677E+02    0.427459695458727822E+02    0.435135630809490408E+02    0.497948700500221264E+02    0.683290800726000569E+00    0.594796364732710092E+01    0.142160854985296599E+02   -0.128731923668863916E+13
