    0.276892677148102212E+04    0.286650618658840267E+04   -0.189516935561393325E+04    0.627151831749112716E+03   -0.813881336779159028E+02    0.107468243548041742E+01    0.736000519075283108E+02    0.241519011678423290E+02    0.183418146918588182E+00    0.287137679444106828E-01    0.102636508164092348E+03
    0.275586274463531390E+04    0.292393599210201955E+04   -0.198310444733519671E+04    0.681468692954915696E+03   -0.927302018558825694E+02    0.485089497283154758E+00    0.748588627476566870E+02    0.169934196482803657E+02    0.159925456274038957E+01    0.288266322863917485E-01    0.103411304243400878E+03
    0.280157212443812659E+04    0.270947978104365120E+04   -0.162060826828802669E+04    0.421258069003431956E+03   -0.254064220649574963E+02    0.142941008182720264E+01    0.708023557880958094E+02    0.252250548764374969E+02    0.405658107478933883E+00    0.266740948543053302E-01    0.103925912010982259E+03
    0.274708480302504177E+04    0.297110833518882646E+04   -0.207387293164973835E+04    0.754666051610491195E+03   -0.112984547816109171E+03    0.108760351603727901E+01    0.862482549368996416E+02    0.387355959532060936E+02    0.884091139195794362E+01    0.348965220048430280E-01    0.104134393289220824E+03
    0.276006909100367830E+04    0.288521849050826222E+04   -0.188824535674217486E+04    0.596163546321144167E+03   -0.670591985346536603E+02    0.141797299491877049E+01    0.638854654665973385E+02    0.344090612939180573E+02    0.267258494496219168E+01    0.302648886387998292E-01    0.104193407621680663E+03
    0.277556171809035004E+04    0.283341808449677956E+04   -0.183767745957344982E+04    0.586366034327853868E+03   -0.712089435721704831E+02    0.152176287673190003E+01    0.727090733712498576E+02    0.273090089321422091E+02    0.245867527557505627E+00    0.317845683069152424E-01    0.104911924535821839E+03
    0.274075706397892645E+04    0.298755343679609632E+04   -0.208154810519471403E+04    0.747881993420312028E+03   -0.109224502703980306E+03    0.481092551027008208E+00    0.747488977937924943E+02    0.172214983021894810E+02    0.207332701975424305E+00    0.197224340014232058E-01    0.105161719164345840E+03
    0.274630582459808920E+04    0.296328599923624188E+04   -0.204184952162605714E+04    0.719128409618948808E+03   -0.101468115248454524E+03    0.462759797838467435E+00    0.739712472286893643E+02    0.173626460777623919E+02    0.852610586480547994E+00    0.274073331239520421E-01    0.105484365691239205E+03
    0.277613222066989329E+04    0.282495398888264572E+04   -0.181102558919767193E+04    0.555792026000318856E+03   -0.598626203395915581E+02    0.106249261189757682E+01    0.716181190970065842E+02    0.244572311674469667E+02    0.295012523698651663E+00    0.297903347172282923E-01    0.105537572081937725E+03
    0.276194809553680534E+04    0.289602602130314062E+04   -0.193838793033245338E+04    0.652208445203569227E+03   -0.860801859444623005E+02    0.788442404324051216E+00    0.742050326485619820E+02    0.204131628045462250E+02    0.268749383592674085E+00    0.269545408326590658E-01    0.105633245647156372E+03
    0.275371435130712689E+04    0.293158451708060056E+04   -0.199498660128051324E+04    0.691650254080302147E+03   -0.962085214581893524E+02    0.777698904006904446E+00    0.739491881029539115E+02    0.243549118263668802E+02    0.824651726481547276E-01    0.308090047887930700E-01    0.105726739320616659E+03
    0.274501993144773860E+04    0.296593614847488880E+04   -0.204108956421019820E+04    0.714944781219498509E+03   -0.994548157369167711E+02    0.393333331042594825E+00    0.733834037892484616E+02    0.173716782692125165E+02    0.345540706356717631E+00    0.377676082560710613E-01    0.105791785320461869E+03
    0.275041728861868523E+04    0.294386717543058785E+04   -0.200823718434676812E+04    0.693813447458265728E+03   -0.944893795592615788E+02    0.460319634248401888E+00    0.739917382449498007E+02    0.156104144018851123E+02    0.929264005268513715E+00    0.338813169310835730E-01    0.105816147218028647E+03
    0.275083814995577723E+04    0.294394392567021714E+04   -0.201072731070240661E+04    0.696599213468459766E+03   -0.953329916763259462E+02    0.356500773272419580E+00    0.743724786673033122E+02    0.162209975202721921E+02    0.213662364486256617E+01    0.296255465568375093E-01    0.105885582979478883E+03
    0.276196531720953590E+04    0.287854104852699675E+04   -0.187903252508268974E+04    0.590372671482919031E+03   -0.656711941347130050E+02    0.148901766000744384E+01    0.622787021134245009E+02    0.379714398310073591E+02    0.294007474122992507E+01    0.277626944641966716E-01    0.105936195061050029E+03
    0.277060668655536301E+04    0.285604358276891890E+04   -0.187306674424186576E+04    0.608186894268354990E+03   -0.756753998775229775E+02    0.114379498403213664E+01    0.727555590089251893E+02    0.251804978088425813E+02    0.384530675823781948E-02    0.229110004871994274E-01    0.106032187517542781E+03
    0.274612089399402248E+04    0.297622765980722761E+04   -0.208382450637818647E+04    0.762973836628777917E+03   -0.115444170603988368E+03    0.113431389128150628E+01    0.867047712687704006E+02    0.396223311197695267E+02    0.962273844870690098E+01    0.282479782554076360E-01    0.106046864886257609E+03
    0.274416999835835486E+04    0.297057260257421513E+04   -0.204998632349659329E+04    0.722120464757592799E+03   -0.101532642544184000E+03    0.399489555883743186E+00    0.737837289225427213E+02    0.165368089241775422E+02    0.255350916971307129E+00    0.400180677224250617E-01    0.106188997612132752E+03
    0.274339742767498774E+04    0.298654956902637969E+04   -0.209766230798798233E+04    0.770672870414326553E+03   -0.116995019505668097E+03    0.102988621341136133E+01    0.864138517150922638E+02    0.390069000307727833E+02    0.919536030113505021E+01    0.388752140299470431E-01    0.106279663848547102E+03
    0.274327517787805846E+04    0.297610319545751918E+04   -0.206107815865497469E+04    0.731002936643603789E+03   -0.104011538675013071E+03    0.333745487699837862E+00    0.740618163473615994E+02    0.143677949395998610E+02    0.405092595052513893E+01    0.340646193868550662E-01    0.106380740524734563E+03
    0.278428381182192879E+04    0.279210740214021735E+04   -0.176396450066367447E+04    0.527595162262005488E+03   -0.539605515977987125E+02    0.115061982120538953E+01    0.723725390672894235E+02    0.231924759906092213E+02    0.431005503089710085E+00    0.328246306105008240E-01    0.106432099346748473E+03
    0.274490996733811335E+04    0.297216335727150999E+04   -0.206051174278348844E+04    0.735033727372024714E+03   -0.106231111123007850E+03    0.392754246250620387E+00    0.750932307380494848E+02    0.166725422585123617E+02    0.190991042731626948E+01    0.292979460414503692E-01    0.106437333801440957E+03
    0.276574013052007376E+04    0.285796232058404803E+04   -0.183971949937087379E+04    0.559658753377294488E+03   -0.572753114874972198E+02    0.181809040842658609E+01    0.620083963233830815E+02    0.368622998718346366E+02    0.271323364207772633E+01    0.330553752236806553E-01    0.106485059585077408E+03
    0.275654102520093784E+04    0.291993486515361201E+04   -0.197609542011613826E+04    0.677198950701952072E+03   -0.920008650645499984E+02    0.624929297240422787E+00    0.742844781594717034E+02    0.190299238382132714E+02    0.331209325218639328E+00    0.308783538110606812E-01    0.106497906011753031E+03
    0.275331933674956144E+04    0.291267877836317712E+04   -0.192845659186120702E+04    0.621327785980265617E+03   -0.727716285468186470E+02    0.144710121972518646E+01    0.630076852093250253E+02    0.345330914165363936E+02    0.267090843386955878E+01    0.305955275113029106E-01    0.106652313126717942E+03
    0.274489598667818518E+04    0.297989886263997414E+04   -0.208766440849663468E+04    0.764645798083848149E+03   -0.115664049200592217E+03    0.119093319631144712E+01    0.863602051585167487E+02    0.395533327704466444E+02    0.696240784816933100E+01    0.303793760312003371E-01    0.106664205559421291E+03
