    0.179358134740645050E+04   -0.304463901473308596E+00    0.200155267841589435E+00    0.936051781739388744E-01    0.126172933114483817E+04    0.971307652516104486E-01    0.899911819767244765E+02    0.113707349114656626E+02    0.593052315637562977E+01   -0.836243660027157981E+07
    0.179358118661254161E+04   -0.304463793002261340E+00    0.200155700413832349E+00    0.936051739375383107E-01    0.126173089484442789E+04    0.971208556268963741E-01    0.899912016799201382E+02    0.113646710378300124E+02    0.593062623372758058E+01   -0.836243407691100333E+07
    0.179358057165652644E+04   -0.304464167756051118E+00    0.200159117544036036E+00    0.936051026405246844E-01    0.126172806855278009E+04    0.971666878649563998E-01    0.899911656431119837E+02    0.113565046423559828E+02    0.592670815505591886E+01   -0.836243398278674297E+07
    0.179358073452753843E+04   -0.304464024007647716E+00    0.200158973800834694E+00    0.936050976234454879E-01    0.126172718984515768E+04    0.971591952545877158E-01    0.899911919441924795E+02    0.113490627984535273E+02    0.592619365722734592E+01   -0.836243217454109900E+07
    0.179358080469191304E+04   -0.304464000291331693E+00    0.200158825657523742E+00    0.936050894165134650E-01    0.126172662746935293E+04    0.971566738457823875E-01    0.899912019263388459E+02    0.113464971842452016E+02    0.592611916496310798E+01   -0.836243216597031988E+07
    0.179358047245729108E+04   -0.304464122885368838E+00    0.200159539112897633E+00    0.936051022083681517E-01    0.126172877179881834E+04    0.971669462313814181E-01    0.899911597078294960E+02    0.113540093058166427E+02    0.592780669208807964E+01   -0.836243135962195788E+07
    0.179358106712008816E+04   -0.304463900854804237E+00    0.200157512634976165E+00    0.936051853856749716E-01    0.126172914294627276E+04    0.971588869278203204E-01    0.899912340336040160E+02    0.113738531776464029E+02    0.592993043549303422E+01   -0.836243125571653992E+07
    0.179358045961271864E+04   -0.304464013523121579E+00    0.200160178927139221E+00    0.936050944810906671E-01    0.126172829022567180E+04    0.971638757160548372E-01    0.899912015731758856E+02    0.113460222851783055E+02    0.592526305521720253E+01   -0.836243105359143671E+07
    0.179358117102145525E+04   -0.304463909430195301E+00    0.200155952995832997E+00    0.936051583382289110E-01    0.126172957373801773E+04    0.971345430719536690E-01    0.899911985695543422E+02    0.113677882317932610E+02    0.593049984195635993E+01   -0.836243094781127479E+07
    0.179358103825113494E+04   -0.304464052108980532E+00    0.200157952418248186E+00    0.936050819729370431E-01    0.126172472571081698E+04    0.971595830276550110E-01    0.899912031675968080E+02    0.113514231860485477E+02    0.592605826875572106E+01   -0.836243073731188010E+07
    0.179358100422035568E+04   -0.304464023756584545E+00    0.200157858171076342E+00    0.936050970189663545E-01    0.126172597069798235E+04    0.971562597775511294E-01    0.899911968683298937E+02    0.113541862457334872E+02    0.592757661490694687E+01   -0.836243064389598090E+07
    0.179358116540750370E+04   -0.304463837095575229E+00    0.200156790472954427E+00    0.936051535310342686E-01    0.126172884420689456E+04    0.971416541112684051E-01    0.899912079896307375E+02    0.113672796504511773E+02    0.593168095321680600E+01   -0.836243056640348025E+07
    0.179358115436860453E+04   -0.304463888444760578E+00    0.200156146924842737E+00    0.936051530057371295E-01    0.126172952753600930E+04    0.971336225318676916E-01    0.899911939543167421E+02    0.113649727317110063E+02    0.593085452866724960E+01   -0.836243035659541376E+07
    0.179358110351233222E+04   -0.304463887330996386E+00    0.200157255280294599E+00    0.936051735431631116E-01    0.126172893974065505E+04    0.971558247277385378E-01    0.899912243705460071E+02    0.113699034074318703E+02    0.593027786761259978E+01   -0.836243034553788416E+07
    0.179358107542738048E+04   -0.304463914652396639E+00    0.200156892683317267E+00    0.936051669328827884E-01    0.126172946511605824E+04    0.971472593131335882E-01    0.899912047028337696E+02    0.113693924594934508E+02    0.593075012034256943E+01   -0.836243022446368728E+07
    0.179358107949438886E+04   -0.304463895682883567E+00    0.200157279748495398E+00    0.936051721322730401E-01    0.126172907986094083E+04    0.971547133800451657E-01    0.899912197227990305E+02    0.113696702329164552E+02    0.593044500746563585E+01   -0.836243021260275226E+07
    0.179358112549178577E+04   -0.304463861967425586E+00    0.200156529889371271E+00    0.936051553977055306E-01    0.126172958085774235E+04    0.971376371881053080E-01    0.899911971820636438E+02    0.113653704722730211E+02    0.593143733872040002E+01   -0.836242995866353624E+07
    0.179358100863075742E+04   -0.304463874482230779E+00    0.200156990332311047E+00    0.936051695540420781E-01    0.126172986169593082E+04    0.971490334330273597E-01    0.899912146924773566E+02    0.113678188014944066E+02    0.593103981311022910E+01   -0.836242985825803783E+07
    0.179358107629362985E+04   -0.304463872706122629E+00    0.200156849824263183E+00    0.936051613262609550E-01    0.126172962913505330E+04    0.971415749755031033E-01    0.899911921033852025E+02    0.113658999783855759E+02    0.593147620822108035E+01   -0.836242975545865856E+07
    0.179358105015111414E+04   -0.304463900732650394E+00    0.200156891445770313E+00    0.936051694443165161E-01    0.126172945474367134E+04    0.971487730628424612E-01    0.899912133058088983E+02    0.113692372673898383E+02    0.593060522816382463E+01   -0.836242975505313650E+07
    0.179358092040838028E+04   -0.304464267170430958E+00    0.200158133130131866E+00    0.936050718632843726E-01    0.126172394583624077E+04    0.971780060976824567E-01    0.899911858043275572E+02    0.113628260378881674E+02    0.592586022481743235E+01   -0.836242969808287267E+07
    0.179358106072490023E+04   -0.304463872066834895E+00    0.200156717224447611E+00    0.936051475272208222E-01    0.126172922145046573E+04    0.971387185301244571E-01    0.899911931195098589E+02    0.113621480399404380E+02    0.593132566384719517E+01   -0.836242959108559322E+07
    0.179358060177932543E+04   -0.304464316828373605E+00    0.200159371003647557E+00    0.936050771203671417E-01    0.126172549839627504E+04    0.971866163194809174E-01    0.899912006108123137E+02    0.113653545160395719E+02    0.592500325901779590E+01   -0.836242951151605416E+07
    0.179358082249599761E+04   -0.304464155086277444E+00    0.200158395462226579E+00    0.936050959387282333E-01    0.126172628168980737E+04    0.971686184936452341E-01    0.899911942566076561E+02    0.113617119773863262E+02    0.592729327168023534E+01   -0.836242948629857227E+07
