    0.266241321843877995E+04   -0.438878546033595012E+04    0.901633894889763178E+04   -0.934125744580238825E+04    0.475048402080822598E+04   -0.948977772364933116E+03    0.122789743900039872E-01    0.463440550215386615E+01    0.560785570138261047E+01    0.177967549874569499E+03
    0.264270173648445780E+04   -0.430438295107590875E+04    0.887539194647837212E+04   -0.922730095880339104E+04    0.470642784242796733E+04   -0.942608712671930334E+03    0.566034759908000257E-01    0.413689122987407920E+01    0.117524092697987541E+02    0.180822103871961446E+03
    0.260240511942941703E+04   -0.409285279828874991E+04    0.844207646171981105E+04   -0.879343041893006739E+04    0.449365261729140002E+04   -0.901659440642990376E+03    0.118341020129682124E-01    0.650938098499463269E+01    0.123793008238335762E+02    0.181225604200390649E+03
    0.262295781446534966E+04   -0.420441102629586749E+04    0.867937911255910149E+04   -0.904055160119487482E+04    0.461977787128523960E+04   -0.926938474347687588E+03    0.524333677334860027E-01    0.565245880072271589E+01    0.148620542143021588E+02    0.181636914917980675E+03
    0.271331070760857074E+04   -0.466346805367003799E+04    0.960058373737334114E+04   -0.995357078593149890E+04    0.506676215952672828E+04   -0.101342117018050885E+04    0.158817248121878307E-01    0.159168417577414534E+01    0.985436920513118686E+01    0.181693257866049862E+03
    0.258672818526081755E+04   -0.398340510353680384E+04    0.815271815047258860E+04   -0.842782571563404417E+04    0.427149910050661310E+04   -0.849466741336314954E+03    0.675460573170610507E-01    0.115972001302329139E+00    0.126906022866719290E+02    0.181927373621986760E+03
    0.257882214268620373E+04   -0.395368197420518118E+04    0.811767641011260275E+04   -0.842067992208815485E+04    0.428258678283886366E+04   -0.854531256406535249E+03    0.562894649084875048E-01    0.426901629183547282E+01    0.119388048072755169E+02    0.182848979904961055E+03
    0.270734210807590352E+04   -0.463681613321432633E+04    0.955317121867446622E+04   -0.991085705951608361E+04    0.504697798513994348E+04   -0.100960991466056657E+04    0.120340154292193861E-01    0.310776895830715993E+01    0.113017805573486871E+02    0.182865610102478684E+03
    0.250268417667542235E+04   -0.356782263254119516E+04    0.734777353337259410E+04   -0.766377910810887806E+04    0.391561716257924854E+04   -0.784285961886665973E+03    0.681743636034102540E-01    0.299137207511189218E+00    0.124026131455207658E+02    0.183037700807852985E+03
    0.263871350883344348E+04   -0.429551397085217468E+04    0.888472958279315935E+04   -0.926688259753133570E+04    0.474210747900017486E+04   -0.952940659068099194E+03    0.446072340925022862E-01    0.489881400372580877E+01    0.145162549614355214E+02    0.183095032772658641E+03
    0.268308037664375115E+04   -0.450155613063056990E+04    0.925616470922892040E+04   -0.959012764051633530E+04    0.487679758245939593E+04   -0.974139785586030484E+03    0.178882357343252557E-01    0.466992192658082139E+01    0.141975120093440488E+02    0.183179061220969061E+03
    0.268887607406684219E+04   -0.453737111628832463E+04    0.933988451928172799E+04   -0.968353233571337478E+04    0.492690169907911513E+04   -0.984521308821626008E+03    0.221760387745424947E-01    0.492258922427410361E+01    0.120186225650302116E+02    0.183311912679962148E+03
    0.263979831659978117E+04   -0.427391612517535214E+04    0.878580400030560486E+04   -0.911355420598963428E+04    0.464021572426023340E+04   -0.928109218966468688E+03    0.202956598712645611E-01    0.362147425946130452E+01    0.137490126075801520E+02    0.183354283140932267E+03
    0.264171554351768646E+04   -0.429167194710242438E+04    0.883605347366975548E+04   -0.917442360010249467E+04    0.467289430679369434E+04   -0.934357938499912052E+03    0.582791903263415456E-01    0.250809902529707207E+01    0.114143753358069802E+02    0.183363898447596711E+03
    0.265410485544568655E+04   -0.436713025580735393E+04    0.901298961335837157E+04   -0.937620702924251236E+04    0.478545601747964065E+04   -0.959005764738712969E+03    0.378586130787567088E-01    0.336705638128539597E+01    0.137667682071242243E+02    0.183391385565968790E+03
    0.262986789294624759E+04   -0.422900986069031660E+04    0.870687644607611946E+04   -0.904484421594280502E+04    0.460971926195772357E+04   -0.922407768016284535E+03    0.243144860034947771E-01    0.615924540678091681E+01    0.125844328371340435E+02    0.183564292810632281E+03
    0.270387397900376527E+04   -0.462948012501941412E+04    0.956382591853456688E+04   -0.995219267820737332E+04    0.508537318439607589E+04   -0.102117754954879820E+04    0.461568562904812324E-01    0.426164404993637280E+01    0.118320373752446759E+02    0.183700220144581721E+03
    0.270083918856566197E+04   -0.460245110075431148E+04    0.948035876947063298E+04   -0.983349312753094273E+04    0.500568583166433746E+04   -0.100074187856833487E+04    0.731169664946574455E-01    0.340818860999121620E+01    0.114786591732686780E+02    0.183740008891626502E+03
    0.257583502636030607E+04   -0.395686325283920269E+04    0.816214194900867369E+04   -0.850291102555260659E+04    0.434162544263056952E+04   -0.869632847740227589E+03    0.359054558525659859E-01    0.229049709700796988E+01    0.134354915356918045E+02    0.183817246808320078E+03
    0.261355974989266906E+04   -0.414579123534321934E+04    0.853440160329240825E+04   -0.886371770412176375E+04    0.451368977290697694E+04   -0.901929186204579310E+03    0.371227144351926192E-01    0.620282611260383021E+01    0.121797550288343164E+02    0.183902721838081391E+03
    0.266666758258808295E+04   -0.440997477024729778E+04    0.905016362803052834E+04   -0.935846147703262795E+04    0.474723523866085634E+04   -0.945404834601324183E+03    0.449768320148780237E-01    0.574582392080217552E+01    0.122808874298311874E+02    0.183943014814024849E+03
    0.255860530232148813E+04   -0.384044020596408063E+04    0.786334247476635210E+04   -0.813482371085875639E+04    0.412257499062335955E+04   -0.819019124960361296E+03    0.435561760821987221E-01    0.614193192291622037E+01    0.123369508669184356E+02    0.183946079739435390E+03
    0.250184290875399347E+04   -0.355837629320750784E+04    0.731704179663039758E+04   -0.762114856239212259E+04    0.388900363374478729E+04   -0.778144784159203482E+03    0.607125963258619422E-01    0.303169348093677282E+01    0.134033120947669104E+02    0.184167856065675295E+03
    0.254019508288842371E+04   -0.375328843407021759E+04    0.771165391509974143E+04   -0.801875641318475027E+04    0.408828875246022653E+04   -0.817879694564202509E+03    0.632182662746205715E-01    0.672151321342075647E+01    0.125715090409483938E+02    0.184188943160825403E+03
    0.270280296720301521E+04   -0.462469295576521745E+04    0.955503849035993699E+04   -0.994303318372647118E+04    0.507977931313212139E+04   -0.101970108866586997E+04    0.379818823328565772E-01    0.115473646854253742E+01    0.126263330788800978E+02    0.184237253077560410E+03
    0.242376448561686993E+04   -0.314276650050819990E+04    0.644114381884269096E+04   -0.670702789899271193E+04    0.341629375530875768E+04   -0.681203878272972361E+03    0.577375809675274437E-01    0.252916278679867679E+01    0.132404091649059943E+02    0.184314323450199112E+03
    0.263714436781677432E+04   -0.428425950540749091E+04    0.885984328042553170E+04   -0.924424032085337967E+04    0.473388474071658675E+04   -0.952195377657493736E+03    0.426810945424386384E-01    0.604244644280448195E+01    0.122355130406938386E+02    0.184468068428151696E+03
    0.248452953451206122E+04   -0.345543915645983816E+04    0.707903808272525930E+04   -0.735198913054381410E+04    0.373947387289884682E+04   -0.745413045985107601E+03    0.700432079874596381E-01    0.411554103879261279E+00    0.126769186279142687E+02    0.184477522455164490E+03
    0.268220743383983790E+04   -0.450023618954025915E+04    0.926016998385296029E+04   -0.960144189702404219E+04    0.488646549050699650E+04   -0.976923000724593294E+03    0.260781950381025404E-01    0.368492116802012193E+01    0.136787405689983625E+02    0.184557507486663070E+03
    0.264783241531861313E+04   -0.433845318253601272E+04    0.896599970880358160E+04   -0.934449239502400997E+04    0.477953483879212763E+04   -0.960218495300809082E+03    0.225123690479571911E-01    0.589275049046621557E+01    0.146959115404566898E+02    0.184597465988169773E+03
    0.256728861354591572E+04   -0.390692170021692345E+04    0.805034381559572284E+04   -0.838223927525316685E+04    0.427852146260542031E+04   -0.856796677204569278E+03    0.567352769530232726E-01    0.292636323798057996E+01    0.115138974457376246E+02    0.184598602764824875E+03
    0.252931152451218986E+04   -0.369965088797798398E+04    0.760622166396768080E+04   -0.791551825878156251E+04    0.403792115756796738E+04   -0.808080240111874446E+03    0.675554154994710415E-01    0.422814487622001067E+01    0.117712951933914916E+02    0.184725384645174046E+03
    0.269208350160456575E+04   -0.455097328479025600E+04    0.936825332844788863E+04   -0.972006122726466492E+04    0.495272979608056812E+04   -0.991816322949498499E+03    0.270045375312099635E-01    0.432320621053875342E+01    0.144042941697777973E+02    0.184748706061316994E+03
    0.270804356234691841E+04   -0.461181936285227948E+04    0.943974080116779078E+04   -0.972981854954957817E+04    0.492183001813488772E+04   -0.977748565877476722E+03    0.408181384818743637E-01    0.637474802908024074E+01    0.125805554957818320E+02    0.184777626415951488E+03
    0.250953510625070157E+04   -0.356900017706448853E+04    0.727527957293385407E+04   -0.751121654982525797E+04    0.379856776073996116E+04   -0.752949436997434532E+03    0.476211121023260506E-01    0.540149794091703139E+01    0.121484904206791953E+02    0.184800207920881462E+03
    0.264615404359231070E+04   -0.432991589759452745E+04    0.894508167411272007E+04   -0.931655747308372520E+04    0.476083588466292167E+04   -0.955377922185109128E+03    0.300546559501057714E-01    0.884485621685502377E+00    0.129239286716938242E+02    0.184901793017371688E+03
    0.258398119272848817E+04   -0.399999443686626546E+04    0.825064838415741178E+04   -0.859138566808913129E+04    0.438487771063799846E+04   -0.877930741465237588E+03    0.672432074369639088E-01    0.507910100425584154E+01    0.121938958572290712E+02    0.185006381316025823E+03
    0.263485242966685109E+04   -0.427586726095194808E+04    0.884373393352480343E+04   -0.922280152863843796E+04    0.471768332210748122E+04   -0.947384102258041821E+03    0.708430474273538946E-01    0.476663786027495906E+01    0.119331410428622178E+02    0.185014300387625212E+03
    0.270858850782404625E+04   -0.465060021689370296E+04    0.959686272605131671E+04   -0.997171617982943644E+04    0.508647520670676568E+04   -0.101940680214957320E+04    0.292120367917828271E-01    0.261656239741822727E+00    0.107740253279507794E+02    0.185022256886321458E+03
    0.259277950658851114E+04   -0.402728607235542677E+04    0.827439336952440135E+04   -0.858929401524649802E+04    0.437435251032815177E+04   -0.874715755419892957E+03    0.400244220230967646E-01    0.508733191299534493E+01    0.143565852632949014E+02    0.185034307962835157E+03
    0.262495197067254230E+04   -0.419254856381940226E+04    0.860087013017255595E+04   -0.889771039375219516E+04    0.451252745331968981E+04   -0.897856303133741676E+03    0.579465818793718154E-01    0.522210597117669995E+01    0.120069373780350368E+02    0.185121547423836574E+03
    0.264102809882716247E+04   -0.429574524268072855E+04    0.886457886281844912E+04   -0.922853368035273343E+04    0.471489072488178681E+04   -0.946031519179681709E+03    0.579912274280093287E-01    0.387762033120384197E+01    0.116863222800246049E+02    0.185128403632267748E+03
    0.264757822988606131E+04   -0.430983576342685592E+04    0.885032954526464891E+04   -0.916942951046197413E+04    0.466324016177522572E+04   -0.931649870610797734E+03    0.439844968039325851E-01    0.423823380884874101E+01    0.139306705574826850E+02    0.185250019726213225E+03
    0.266061729560213462E+04   -0.437248968856261035E+04    0.896794828833605789E+04   -0.927637833178238907E+04    0.470976493160758218E+04   -0.939239919706813453E+03    0.177361492870871940E-01    0.262161021676581241E+01    0.114495840655446486E+02    0.185288100802724330E+03
    0.254235170203861708E+04   -0.376815571427150462E+04    0.774641156113777106E+04   -0.805528996258974166E+04    0.410591186696850309E+04   -0.821024679183634362E+03    0.432209998070259976E-01    0.257016238183856949E+01    0.132279076287617752E+02    0.185333398364459867E+03
    0.267474431830082540E+04   -0.446145713161391359E+04    0.918123541885721352E+04   -0.952308472488224106E+04    0.484852502120441932E+04   -0.969734619150089202E+03    0.226454716233363204E-01    0.664735808586881483E+01    0.126124571231765223E+02    0.185402345444157390E+03
    0.263411243791281049E+04   -0.424974596522401407E+04    0.874739958814589409E+04   -0.908548152552811734E+04    0.463085540900837805E+04   -0.926943779085238930E+03    0.435696926800284157E-01    0.233894830724882619E+01    0.114303707462863766E+02    0.185430381571238200E+03
    0.265284299423887387E+04   -0.434303731865832469E+04    0.892466314879467609E+04   -0.924397484542189886E+04    0.469623702300340301E+04   -0.936511900340368811E+03    0.648423577171467064E-01    0.653956093187275922E+01    0.126162950809004091E+02    0.185431878254318548E+03
    0.269292956968446379E+04   -0.456747132464870265E+04    0.942514266322656113E+04   -0.979894760178262004E+04    0.500172627663857565E+04   -0.100316807285120194E+04    0.160318507658874718E-01    0.254923674597243277E+01    0.131180983967150659E+02    0.185465201442957181E+03
    0.271905028167739329E+04   -0.468814874416463863E+04    0.963716243121233128E+04   -0.997291327617872594E+04    0.506585947601337102E+04   -0.101081006949675793E+04    0.345117796839959148E-01    0.435081835304571829E+01    0.117482926625962367E+02    0.185503115016957707E+03
    0.261342904978643310E+04   -0.412953554561568671E+04    0.846754986261374870E+04   -0.876147496295508608E+04    0.444541963328992279E+04   -0.885156130703042436E+03    0.683874274057759135E-01    0.383173019042235641E+01    0.116737642472336827E+02    0.185543761246619653E+03
    0.250493505954774810E+04   -0.354784532927631244E+04    0.723220014807338157E+04   -0.746180022951971296E+04    0.376775042622820911E+04   -0.745005653468135279E+03    0.671238843438219240E-01    0.602467978480538768E+01    0.123093608374134451E+02    0.185561570979874944E+03
    0.268498790331724013E+04   -0.450831702435135412E+04    0.926304902900631714E+04   -0.958934327388184829E+04    0.487193129277100161E+04   -0.972108169029988858E+03    0.227946476126574885E-01    0.175175353760192776E+01    0.130624405905776477E+02    0.185573422311568294E+03
    0.266401364372334683E+04   -0.441918512176108470E+04    0.912294809038449603E+04   -0.949224496105641811E+04    0.484623706979098642E+04   -0.971585686538401205E+03    0.267586276781783886E-01    0.493718831840313488E+01    0.121257022475483769E+02    0.185617047508761885E+03
