   -0.105773935592795788E+05   -0.589248021663073450E+04   -0.190065883656951519E+04    0.156413378474910132E+03    0.121717104247584830E+05    0.528513028559390530E+00    0.781976329512404504E+02    0.181461898959159633E+02    0.545325962330931979E+01    0.257530750491779259E-01    0.264905559130430220E+03
   -0.104694305397720636E+05   -0.583820397526261877E+04   -0.188801233100577156E+04    0.156473366052141500E+03    0.120637374236672222E+05    0.568492360533404351E+00    0.783475915336271527E+02    0.186215267085524481E+02    0.766905682789467846E+01    0.195672612710717023E-01    0.265119612128884455E+03
   -0.895618593911704920E+04   -0.511770614137448138E+04   -0.167269016813690359E+04    0.141772116601801827E+03    0.105653328010081605E+05    0.728021446961949481E+00    0.782319232660132116E+02    0.193122359849284528E+02    0.444784809940191739E+01    0.278670347909154743E-01    0.265153762458685890E+03
   -0.107828986001172289E+05   -0.598879796677841114E+04   -0.193143215933701140E+04    0.159013346208950679E+03    0.123746251518792560E+05    0.536375772318948507E+00    0.782234026384606551E+02    0.184381461883503803E+02    0.720849722570965845E+01    0.277857375027779283E-01    0.266329560569558112E+03
   -0.106678028728660229E+05   -0.593547971216254336E+04   -0.191381395851674097E+04    0.157297714331885800E+03    0.122612614831407263E+05    0.549907571990581823E+00    0.781770143439297129E+02    0.192189718387165058E+02    0.623368442336149808E+01    0.201227000617289556E-01    0.266521806595360601E+03
   -0.106964388447523306E+05   -0.594676963193739357E+04   -0.191999561409160924E+04    0.158508598043677921E+03    0.122886909621106424E+05    0.555392991783989043E+00    0.783546678163709771E+02    0.187696251375424872E+02    0.688549850047884515E+01    0.258428527135860023E-01    0.267706507744251780E+03
   -0.110844219686887554E+05   -0.613186298892109698E+04   -0.197502779675159400E+04    0.162125555370730581E+03    0.126730337919728991E+05    0.510881981273061614E+00    0.780786169111677282E+02    0.189007382159894064E+02    0.887166305719939174E+01    0.296960205485963871E-01    0.267903359889648073E+03
   -0.113028757257484904E+05   -0.623403200508603913E+04   -0.200771329958663591E+04    0.164948762606898526E+03    0.128886685670538172E+05    0.525141146062744091E+00    0.780348018200559466E+02    0.188252008086738378E+02    0.103759420244848215E+02    0.219036576712880980E-01    0.267965345358648619E+03
   -0.113221540728195287E+05   -0.624768123969532098E+04   -0.200634689924184386E+04    0.163420301157380891E+03    0.129094074548039571E+05    0.458804590875249163E+00    0.782139178177018977E+02    0.182538185310426258E+02    0.949145500328400438E+01    0.291800689580149278E-01    0.268031155736397750E+03
   -0.107007100647295065E+05   -0.595118615931225941E+04   -0.191824455158510864E+04    0.157596012671241624E+03    0.122938563818521106E+05    0.555774790402043362E+00    0.783782902496351142E+02    0.184598521491674603E+02    0.628567446246022232E+01    0.290903964985526065E-01    0.268185560459967235E+03
   -0.898697054914487308E+04   -0.513746534516198699E+04   -0.167201647790741299E+04    0.140087120615968161E+03    0.105977236468079755E+05    0.639479136823693395E+00    0.785914145183653829E+02    0.193295007818434179E+02    0.608081696184245413E+01    0.257725166124835557E-01    0.268269025687625458E+03
   -0.116873169194813054E+05   -0.641857913617418853E+04   -0.206095313956305472E+04    0.168113162702265981E+03    0.132698795985685611E+05    0.461937122398193789E+00    0.781863413761298034E+02    0.186453676229102285E+02    0.100705868853903659E+02    0.240463863183706418E-01    0.268294457006987443E+03
   -0.107497173110412223E+05   -0.597521716115368508E+04   -0.192448061673319353E+04    0.157804931395949097E+03    0.123426384232309283E+05    0.514643566903576266E+00    0.783291691367950165E+02    0.189088683364997259E+02    0.931844892573830919E+01    0.247940731104646546E-01    0.268712855720199116E+03
   -0.112020519583369623E+05   -0.618847959094448925E+04   -0.199087052571088134E+04    0.163024777872575214E+03    0.127897283852497276E+05    0.481513008031836665E+00    0.782398716935727805E+02    0.183457566075087009E+02    0.103097947761310955E+02    0.269139435161479326E-01    0.269250986997447342E+03
   -0.110963811785317630E+05   -0.613101005718961460E+04   -0.198269230086945936E+04    0.164778653124129050E+03    0.126824095246609395E+05    0.600230043973371652E+00    0.780550041733858819E+02    0.192826136187435715E+02    0.572854402644798277E+01    0.283372233352973957E-01    0.269290908523948758E+03
   -0.960480082062864494E+04   -0.543323013712608372E+04   -0.175866962839295593E+04    0.145463317289639235E+03    0.112101236784808680E+05    0.598425239112562735E+00    0.783582008595750494E+02    0.187044241952626358E+02    0.681323358313449212E+01    0.251846134974944118E-01    0.269318462943768168E+03
   -0.950659071943158415E+04   -0.538226210879048631E+04   -0.174864540791422587E+04    0.146161254294343962E+03    0.111112574105698041E+05    0.629885934322761076E+00    0.785243844977537435E+02    0.189546422591659471E+02    0.677203894342204116E+01    0.255326192654554834E-01    0.269524127805688863E+03
   -0.113739430292904653E+05   -0.627023443403816418E+04   -0.201578303779265661E+04    0.164732659059434809E+03    0.129599198100634276E+05    0.495983261979370871E+00    0.779345260006478355E+02    0.182810418469248752E+02    0.818182139860310542E+01    0.244081563807088155E-01    0.269563797349357117E+03
   -0.105498007069434789E+05   -0.587376403280632621E+04   -0.190196886702175652E+04    0.158307450511925708E+03    0.121422984512666808E+05    0.592840092160717647E+00    0.782939323223398276E+02    0.189665062447972161E+02    0.598000712327139539E+01    0.209520244133790355E-01    0.269578879809844693E+03
