    0.200493662431661232E+04   -0.731363688391062169E+03    0.100306733936322598E+04   -0.709719624569594089E+03    0.184219539922995864E+03    0.212811057990691666E-02    0.979105219088971523E-02   -0.337471517902166784E+00    0.360168687051872993E+01    0.940098978900612670E+00    0.782123435714356958E+02    0.184771349175388693E+02    0.382870883090734093E+01    0.183160659293013367E+03
    0.196790559874775136E+04   -0.575811618562231160E+03    0.762525505086367048E+03   -0.547255464739949275E+03    0.143707114957140220E+03   -0.953804121289536511E-02    0.206778572161425700E-01   -0.835094527353714700E+00    0.744230694431472273E+00    0.869462042456823569E+00    0.782472038121470348E+02    0.180989300791070882E+02    0.455998298652344580E+01    0.183168563441963073E+03
    0.194279865926032835E+04   -0.457414251065993994E+03    0.554941658877802183E+03   -0.387720516284111000E+03    0.987369250500159978E+02    0.962631440721395393E-03   -0.806482402906638640E-02    0.289707832671547294E+01   -0.621572360663028167E+01    0.120144292168440736E+01    0.787453331580345974E+02    0.205714428141832002E+02    0.345713500426033926E+01    0.183202595073757692E+03
    0.201092617891198915E+04   -0.753183723244562316E+03    0.102964545639536846E+04   -0.721087217860816054E+03    0.185057223453531151E+03   -0.121617951957659898E-01    0.319384505578774736E-01    0.637321960475150107E+00   -0.621829236780660466E+01    0.113438858894223582E+01    0.778367052605330088E+02    0.198094238948093881E+02    0.350442874215124212E+01    0.183278959779657754E+03
    0.193785316101111493E+04   -0.427557171230078893E+03    0.491433692549194348E+03   -0.330909159482426730E+03    0.808044610480192205E+02   -0.164308712540321977E-01    0.906679901616058714E-02   -0.723472104118407344E+00   -0.281967254991130645E+01    0.153265878821914736E+01    0.793620330553787454E+02    0.213986640538199211E+02    0.198085510337977522E+01    0.183323324714554474E+03
    0.194713464854447921E+04   -0.488470431970353275E+03    0.628519752131719542E+03   -0.458363546292791398E+03    0.122157323088135854E+03   -0.102304135050399481E-01    0.178916831835529422E-02   -0.250806511370472096E+01    0.194509621611598860E+01    0.770065161202865722E+00    0.782481797308973626E+02    0.192851114015782024E+02    0.527702438254532336E+01    0.183474926854320955E+03
    0.198383515914642066E+04   -0.636465499333215121E+03    0.842957971858701057E+03   -0.590048585527972136E+03    0.151122290001952933E+03    0.926718406524429383E-02    0.213190706652479633E-01    0.523218451168934173E+00   -0.437724945054484493E+01    0.123569396090200279E+01    0.782366445186978581E+02    0.205972740088302899E+02    0.291282201492699500E+01    0.183538012807475610E+03
    0.204870762245353126E+04   -0.914435984376234956E+03    0.128123607069413720E+04   -0.890853077387616395E+03    0.226914680110520749E+03   -0.871688308582285742E-02    0.743872597566408444E-02   -0.217790309003509996E+01   -0.951325768411485662E+01    0.137254993452416074E+01    0.771344414370108638E+02    0.195554332363888328E+02    0.275401557795489182E+01    0.183613185220949049E+03
    0.198529023287740256E+04   -0.645803774021131176E+03    0.863639962003897381E+03   -0.608852225377584546E+03    0.157080948414441082E+03    0.352050032693185244E-02    0.167671475955302185E-01   -0.250953586107526849E+01   -0.879945948874574135E+01    0.120174020713503449E+01    0.780356831281586665E+02    0.203662662514042658E+02    0.292859175380897119E+01    0.183627727390365635E+03
    0.198342480345531931E+04   -0.648384423290972336E+03    0.889559592153475023E+03   -0.645410186041272937E+03    0.171708969427451848E+03    0.159876878351390417E-01   -0.101829197590497245E-01    0.329215378300162342E+00   -0.419784888904827724E+01    0.637360802203863264E+00    0.779955470489451841E+02    0.180872741891449138E+02    0.881676817645270461E+01    0.183777493682328128E+03
    0.195489538660015933E+04   -0.517018581763072689E+03    0.664891992923867292E+03   -0.476850596722232694E+03    0.125157119824316396E+03   -0.307608507635350747E-01    0.707648472722866018E-03   -0.166226845722304306E+01   -0.516089919825125953E+01    0.924236566286919414E+00    0.788972611388400082E+02    0.185832929290524937E+02    0.393216169297261287E+01    0.183828261196707416E+03
    0.196890201203017295E+04   -0.582279366537556598E+03    0.774484900592017766E+03   -0.555597817646326803E+03    0.145693946588799918E+03   -0.669056032149839552E-03    0.154380018298994059E-02    0.321040549241414741E+01    0.882302409055138170E+01    0.105016312313087523E+01    0.780073019773148246E+02    0.188848042256115214E+02    0.230454194687672942E+01    0.183850504996619435E+03
    0.196182109997963562E+04   -0.526149884486972041E+03    0.641098027082007320E+03   -0.430264731815220330E+03    0.105112448187567679E+03    0.705006252676199097E-02    0.143445481288519971E-01    0.155150685599749316E+00    0.639175174168022409E+01    0.147888684491306144E+01    0.790161123034941681E+02    0.215170324412698335E+02    0.254671550557820403E+01    0.183978022391234987E+03
    0.208102014051997776E+04   -0.104982005490977508E+04    0.148740802687635187E+04   -0.102586950663748712E+04    0.259105837945362509E+03    0.277899745287477629E-01    0.152763224745573467E-01    0.355916175422152037E+00   -0.991506791862259362E+01    0.164648242175324189E+01    0.769972895943065936E+02    0.203799702878141389E+02    0.237023781560858415E+01    0.183980284929841503E+03
    0.200388220573070157E+04   -0.732638123756461027E+03    0.101670455869034140E+04   -0.728575415375274133E+03    0.191648421420155501E+03   -0.101762918054149054E-02    0.130230773763173602E-03    0.171283490786126347E+01   -0.168550780296294178E+01    0.812247013215755542E+00    0.778680269567336154E+02    0.179121368352854695E+02    0.307800081201699083E+01    0.184064024190062526E+03
    0.205683067533041230E+04   -0.944279366797002695E+03    0.131966217145194514E+04   -0.910986275369423311E+03    0.230460226893434083E+03   -0.151263086322757090E-01   -0.186836661127998127E-02    0.806247572111587374E+00    0.653273292786246884E+01    0.149794114618201579E+01    0.774807097370668458E+02    0.207954348268870390E+02    0.220249531751730299E+01    0.184086824818568459E+03
    0.203896468613145771E+04   -0.867866458182845236E+03    0.119951670430791091E+04   -0.828779569821277619E+03    0.209838366735543786E+03    0.188282430536084178E-01    0.376084105499074894E-02    0.170817368405637460E+01    0.337079350173996417E+01    0.150274861691165107E+01    0.779313506941829814E+02    0.207066782886094494E+02    0.202891400616672613E+01    0.184226685868116874E+03
    0.200962549259202660E+04   -0.748975383536407207E+03    0.102562950962608556E+04   -0.720595767477137088E+03    0.185617671059713757E+03    0.190501446922333173E-01    0.275339364255415830E-01   -0.282087090933485740E+01    0.521121946504145228E+01    0.110673828623195281E+01    0.780558868034748627E+02    0.189172760434362210E+02    0.299265634523269597E+01    0.184235646518517058E+03
    0.201619321838075393E+04   -0.781666097843884017E+03    0.108389419868639561E+04   -0.764976537258895405E+03    0.197862272233878684E+03   -0.194066719609153893E-01   -0.185551352273272130E-02   -0.258737275151886825E+01   -0.497949195567994884E+01    0.109186709817534400E+01    0.775295311302886603E+02    0.189933164714916245E+02    0.309614655454548204E+01    0.184247314442932662E+03
    0.197098136994737615E+04   -0.592819427809351509E+03    0.796743210697704853E+03   -0.576971388397389092E+03    0.153039695375736301E+03   -0.168310371991964303E-01    0.375522464239530507E-02   -0.634268881304092425E+00    0.143698345030294661E+00    0.819028957340190544E+00    0.780994755231552347E+02    0.179353209225154764E+02    0.396272131543541306E+01    0.184390586473665593E+03
    0.200144955456315529E+04   -0.703989278520982225E+03    0.936041555347572285E+03   -0.644119872242697966E+03    0.162181985493328284E+03    0.200653281172904485E-01   -0.708585412781026491E-02    0.197603677347464313E-01   -0.523557973610774496E+01    0.144227468547781679E+01    0.784376829672901721E+02    0.200786788634541367E+02    0.222377045198791734E+01    0.184440950352840503E+03
    0.203052455977519821E+04   -0.846991885222182646E+03    0.119529490724156040E+04   -0.848797436721167287E+03    0.221158255991645092E+03    0.215896059847651145E-01    0.248764318610383839E-02   -0.454904059695380170E+00    0.554229982069274918E+01    0.962308561637480908E+00    0.770607504065440594E+02    0.189957932762151032E+02    0.453443815553216822E+01    0.184529451404433956E+03
    0.196435617346793515E+04   -0.562982364283603602E+03    0.745302925663123460E+03   -0.536935130926619422E+03    0.141377349627911826E+03    0.156415209441878034E-01   -0.981826654251527486E-02   -0.230541218745926724E+01   -0.407652302615910678E+01    0.927161654400358914E+00    0.781532299536943640E+02    0.194399264637296341E+02    0.395651479047089261E+01    0.184638925224975651E+03
    0.195821251187793405E+04   -0.531472455043678565E+03    0.688407885676271690E+03   -0.493629520501665866E+03    0.129529245225855448E+03   -0.265081240409159591E-02   -0.182696609083379258E-01   -0.532582622597981281E+00   -0.823074361432043133E+01    0.874178847182902619E+00    0.785190268551590691E+02    0.191641225818689342E+02    0.384270391704676983E+01    0.184661909894194253E+03
    0.203325406386863779E+04   -0.844604599487967789E+03    0.116404981828638938E+04   -0.804668942132732809E+03    0.203659251164962370E+03    0.118654164717977295E-01   -0.816059883667108465E-02   -0.189355777111277623E+01   -0.395730250350233348E+00    0.152140252208129567E+01    0.775569938855910124E+02    0.210355918667041308E+02    0.179313437879388626E+01    0.184789374975707489E+03
    0.207259752436342387E+04   -0.100977699882201159E+04    0.141610511492978731E+04   -0.969856480692761124E+03    0.242962047805689508E+03    0.125861482699107796E-02   -0.125642307562223721E-01   -0.289955172694588414E+01    0.818753992127604491E+01    0.184353448556507837E+01    0.772812427725695557E+02    0.210229617389415750E+02    0.194611545412258224E+01    0.184795861183535209E+03
    0.198029748914248648E+04   -0.619477222037083266E+03    0.812299976633864389E+03   -0.565534461059525711E+03    0.143858227949526736E+03    0.636746619365524680E-02   -0.123478493487212404E-01   -0.347789944754251845E+00   -0.724345098238519913E+01    0.130177026457969047E+01    0.782001341343124352E+02    0.199213794314259296E+02    0.303673821431016755E+01    0.184852814745886405E+03
    0.198455603047742898E+04   -0.650378933537154808E+03    0.885615892850723867E+03   -0.635887842146226831E+03    0.167193614497048657E+03    0.161140499272462989E-01   -0.707249722734459851E-02    0.408668512877343737E+00   -0.173597273212545211E+01    0.892518974880802451E+00    0.775359204230072550E+02    0.190980453802413876E+02    0.286040875695362651E+01    0.184916624675558410E+03
    0.200591913822152765E+04   -0.725841433150575540E+03    0.972925091352843992E+03   -0.669845820629356240E+03    0.168525510730303722E+03    0.425514560138395836E-04   -0.109956802978210533E-01    0.216960354578700176E+01   -0.472578719699516903E+01    0.154607516038073256E+01    0.781722861006160201E+02    0.203799218758392726E+02    0.152796655931005532E+01    0.184964406931430432E+03
    0.195747780212796442E+04   -0.535845234368558522E+03    0.709522532241112458E+03   -0.519494702503621738E+03    0.139224385468362925E+03   -0.289824096446977819E-02   -0.306105932072320286E-02    0.104745610343497919E+01   -0.334167092990172687E+01    0.654149065317581879E+00    0.782824191396887841E+02    0.177128267640917905E+02    0.786820420473507376E+01    0.185008919054514706E+03
    0.204172633567397224E+04   -0.894765478026884011E+03    0.126904388186857250E+04   -0.897301505160146007E+03    0.232660663880479660E+03   -0.150853769415526529E-01    0.367119369082757885E-02   -0.327671423424607866E+00   -0.225440051745722236E+01    0.114082528960934670E+01    0.767461886133430511E+02    0.194282376782510227E+02    0.245717476890505671E+01    0.185075662728313603E+03
    0.201137724362194876E+04   -0.746613169069370997E+03    0.100308825689932473E+04   -0.689914013422433527E+03    0.173625823895664325E+03    0.988080219708464824E-02   -0.110784718232306290E-01    0.286993545647681803E+01    0.721435254673219362E+01    0.137382692135324214E+01    0.784211812463520062E+02    0.202638335147144062E+02    0.236688282526921823E+01    0.185120998341169837E+03
    0.199424854965358463E+04   -0.679349445104086954E+03    0.909592834304860844E+03   -0.636314972598330314E+03    0.163143642271535100E+03   -0.979664581974759585E-02    0.325530890210146140E-02    0.232955906254916822E+01   -0.639103256354423976E+01    0.116221844499785276E+01    0.785612652188115135E+02    0.191343117091793218E+02    0.202958431781295623E+01    0.185139752641977083E+03
    0.199418313227535327E+04   -0.674343941009862647E+03    0.892300724859417642E+03   -0.616661700221545289E+03    0.155967073590220025E+03    0.124619581298368587E-01   -0.623750855054439057E-02    0.118898663259366266E+00    0.397512233100810342E+01    0.131719280911320125E+01    0.782868512101500329E+02    0.193943795139730533E+02    0.213611349520474736E+01    0.185158265458315356E+03
    0.195489985117798551E+04   -0.521718730655975378E+03    0.680588489581972681E+03   -0.493853593397536315E+03    0.131098649764795482E+03   -0.188600075586631277E-01    0.127574758734620985E-01   -0.174217676390689080E+01    0.368865343763364706E+01    0.812361977836658533E+00    0.782329731531356458E+02    0.192147292939735621E+02    0.567557227743401427E+01    0.185174475747414704E+03
    0.197919521262542003E+04   -0.632567638429777617E+03    0.866588944313004504E+03   -0.629736819604935590E+03    0.167536785769527341E+03    0.484060681497666678E-02   -0.114558338038950325E-01    0.134062341492073234E+01   -0.840413435809493414E+01    0.800774708177393824E+00    0.777716462300129194E+02    0.188364437692798745E+02    0.326409629666707835E+01    0.185205629814861368E+03
    0.198581919049811404E+04   -0.648111166146291907E+03    0.869270096958350223E+03   -0.615676984788345180E+03    0.159835955961874788E+03    0.813203626837122329E-02    0.346318897671693549E-01    0.161611765118454631E+01    0.596433526858278640E+01    0.937167340209090760E+00    0.783082997831544105E+02    0.189985107267630795E+02    0.428157417163678300E+01    0.185210099132833221E+03
    0.196051767266543629E+04   -0.547557186561605704E+03    0.725922461923017181E+03   -0.529344334984293710E+03    0.141367756371104406E+03   -0.930890899707037534E-02   -0.178811859686245356E-01    0.186189662849477688E+01   -0.751149442711834681E+01    0.698187587336317916E+00    0.782082468066069225E+02    0.178579352518815462E+02    0.645296807223867841E+01    0.185230473393416020E+03
    0.198283725335068175E+04   -0.641411076391339520E+03    0.870943831979720926E+03   -0.626977553575041384E+03    0.165572085170905666E+03   -0.621227820705705369E-02   -0.248541602967460307E-01    0.319555238696196398E-01    0.893352591508155314E+01    0.789701716336504322E+00    0.779911027967548591E+02    0.174931712374102730E+02    0.439931443499189356E+01    0.185247104043257991E+03
    0.203213970093901662E+04   -0.844306937458270113E+03    0.117356092235521555E+04   -0.820189668225045352E+03    0.210179570322799009E+03   -0.227347188334228179E-01   -0.116553909926544463E-01   -0.217591609158282395E+01    0.530778594713448726E+01    0.120309219610856166E+01    0.775046806745653214E+02    0.191147102872538781E+02    0.295730323567525932E+01    0.185284097095248285E+03
    0.200462097517160146E+04   -0.738554994477078253E+03    0.103019162262373993E+04   -0.740554792458035990E+03    0.195328521884934162E+03   -0.244445433276396784E-03    0.551866495801256463E-02   -0.317897102254147246E+01    0.117221400204403636E+00    0.772506422163724560E+00    0.775973149186880562E+02    0.188080518275198472E+02    0.690739856912110817E+01    0.185304090861636496E+03
    0.198688591392787384E+04   -0.655083866452434449E+03    0.885274348859561542E+03   -0.630752273436774885E+03    0.164768608994086208E+03   -0.316896839991702706E-01    0.530686382482237207E-02   -0.121684682979268821E+00    0.532120954692261705E+01    0.869200779099339016E+00    0.781419816237995661E+02    0.185126713268971770E+02    0.501720911788877721E+01    0.185305364168900269E+03
    0.198626197704072274E+04   -0.644968712275651342E+03    0.852568194277415387E+03   -0.593306369124700723E+03    0.150917737694067000E+03    0.273601296613179557E-02    0.228275603312013686E-01    0.401294531570798085E+00    0.801119977829173635E+01    0.133520415544587889E+01    0.782100395045933965E+02    0.194416758946464370E+02    0.181113561414506208E+01    0.185319725851690578E+03
    0.205815577384252720E+04   -0.952752471097694979E+03    0.133826895762682852E+04   -0.927894340264478615E+03    0.235832877300787914E+03   -0.161110845889620435E-01   -0.769170880687042313E-02   -0.195273182655501509E+01   -0.789194585622662537E+01    0.138334517770791510E+01    0.771919526523285953E+02    0.200325888740971578E+02    0.302486112688429198E+01    0.185346758358658803E+03
    0.196397025592077716E+04   -0.552819330687211732E+03    0.716653627520118789E+03   -0.509391391774567637E+03    0.132675543274846859E+03   -0.153423071948459722E-01   -0.279056942901636518E-01   -0.122863555362577781E+01    0.539585790962134482E+01    0.922606367850483888E+00    0.788849789126504817E+02    0.189176205157158002E+02    0.357163681193422500E+01    0.185348089326393790E+03
    0.198263787589131334E+04   -0.622924363028794687E+03    0.808244946703661299E+03   -0.556863015869250376E+03    0.140323791101410279E+03   -0.133994278750328988E-01    0.618896143706493262E-02   -0.257693911073574755E+01    0.898829242615513024E+01    0.125819287694597515E+01    0.786761569022194180E+02    0.195125416839491521E+02    0.288076847429437155E+01    0.185351422911318821E+03
    0.195853274235456411E+04   -0.535715248554906793E+03    0.698695633699751852E+03   -0.502406829308208216E+03    0.132012348806177215E+03    0.186533812172005042E-01   -0.481948805310672412E-02    0.639178562976116638E+00   -0.615693834692997655E+01    0.952632282177458878E+00    0.781267735872698239E+02    0.188300549747853019E+02    0.424232975546508317E+01    0.185361563316159533E+03
    0.204579789858435015E+04   -0.909232397297197622E+03    0.128684501712489691E+04   -0.906129978810317425E+03    0.234082045935048882E+03    0.570079232439013595E-02   -0.758541292537273648E-02    0.749961203292474288E+00   -0.147981511683557798E+01    0.112655932845053108E+01    0.774705873408074268E+02    0.193897684852639642E+02    0.303247444076007078E+01    0.185388800338330668E+03
    0.203207093482364508E+04   -0.852866917444715909E+03    0.120200195449719376E+04   -0.850621266675796505E+03    0.220702491101286796E+03   -0.148662764139508852E-01   -0.182766671710048456E-01   -0.111814284231231964E+01   -0.210033834645074080E+00    0.107064803112191820E+01    0.772264393880358284E+02    0.191467288833703293E+02    0.376789657194679606E+01    0.185398334118047757E+03
    0.205623763108278490E+04   -0.949796968936414942E+03    0.134219662755148784E+04   -0.936535106639788864E+03    0.239474046133797856E+03    0.855425426901312846E-02   -0.974211553075221559E-02   -0.361329041616953006E+00    0.624279890262822335E+01    0.136678949565305707E+01    0.769841932432065050E+02    0.194679863103964976E+02    0.234193495356600323E+01    0.185452812958352382E+03
    0.201955547251430198E+04   -0.781301165586420211E+03    0.105829968343192922E+04   -0.728905740892557333E+03    0.183880987820772134E+03   -0.620309671712959698E-02   -0.591106733052981781E-02    0.994167776842010298E+00   -0.170554278331646181E+01    0.136808739009389546E+01    0.782966869944769144E+02    0.196803982644952740E+02    0.264723784694628073E+01    0.185468621414574159E+03
    0.200767919990751852E+04   -0.735715516116641993E+03    0.995421561447538807E+03   -0.692312612890759738E+03    0.176406724673314784E+03   -0.221584823832348121E-01    0.499251852274262831E-02    0.119293600202339434E+01   -0.264758297011034927E+00    0.131595005318837632E+01    0.781029466910123915E+02    0.202660609402207328E+02    0.233395558708905604E+01    0.185485891880675467E+03
    0.199747911412161557E+04   -0.702898622767255802E+03    0.963866907629427260E+03   -0.686724386836985104E+03    0.179393628302305842E+03    0.812368124781315259E-02   -0.142123005841519046E-01    0.874545487001592292E-01   -0.321089308485712088E+01    0.920725608988814170E+00    0.775756897096717495E+02    0.188146831434374526E+02    0.427733283386561602E+01    0.185500793623148610E+03
    0.194395010270700641E+04   -0.475822036024969748E+03    0.609808880987840894E+03   -0.446215056497182559E+03    0.119263594732175989E+03    0.219864511109104654E-01    0.255079548121521782E-01   -0.243711515239556897E+01   -0.872376511232437402E+01    0.785931264415443032E+00    0.784205782164040954E+02    0.194203648522769292E+02    0.557099830581744371E+01    0.185501613616963908E+03
    0.201010554002935623E+04   -0.750194661141850702E+03    0.102105277732082686E+04   -0.709178803484674972E+03    0.179945476891156432E+03   -0.100224964472506173E-01   -0.547422700779165439E-02   -0.338919352637930960E+01   -0.821212368334259679E+01    0.154822679606403901E+01    0.775066870187026637E+02    0.214148270375977781E+02    0.193522964270782993E+01    0.185531997955378841E+03
    0.202073584547864084E+04   -0.798682674268561641E+03    0.110778033737417263E+04   -0.779933460583345550E+03    0.201389857633347674E+03   -0.125941708783532391E-01   -0.228224741439433387E-01    0.111472021227576867E+01    0.706113925254063446E+01    0.108610274883882618E+01    0.774199816786657777E+02    0.191103624506766891E+02    0.386044092880569512E+01    0.185532763403497825E+03
    0.197562031142207343E+04   -0.607986867343547601E+03    0.812903218948312315E+03   -0.582303027271823339E+03    0.152813436182530495E+03    0.738648753078940956E-02   -0.128628889842943295E-01   -0.291828894829586627E+01   -0.824560906756821943E+01    0.843018053087400077E+00    0.778573131474972229E+02    0.185718670166423863E+02    0.540468977165063436E+01    0.185533000764755855E+03
    0.196598976665323426E+04   -0.569631609907721213E+03    0.757049766296478992E+03   -0.547053949985045620E+03    0.144658564325247426E+03    0.866437648157791784E-02    0.101523969318861873E-02   -0.280061899593422048E+01   -0.931802330468370243E+00    0.807857083665832088E+00    0.780838896903415645E+02    0.186418714928112621E+02    0.481265684503363644E+01    0.185555956297552314E+03
    0.197807331861846615E+04   -0.606879096751360521E+03    0.787417500673245740E+03   -0.544948352129665182E+03    0.137794705539149618E+03   -0.974963783814075668E-02   -0.107786877143496440E-01   -0.271896084398813276E+01   -0.275262252328658175E+01    0.127585508909700951E+01    0.785205864653092078E+02    0.203321094138618541E+02    0.344532702245773548E+01    0.185569111615696102E+03
    0.198561255477363466E+04   -0.635760231698303869E+03    0.827839937818296676E+03   -0.569350612088478556E+03    0.143138364352545068E+03   -0.829165411697374566E-02   -0.602510762171704073E-02   -0.148636196806807908E+01    0.733651055810965858E+01    0.130862015473615845E+01    0.783232769655297716E+02    0.204133071336190319E+02    0.286976789312369629E+01    0.185577779637138860E+03
    0.201328209096094179E+04   -0.757418941499499851E+03    0.102449036260023877E+04   -0.707732461858587158E+03    0.178927699208640661E+03    0.234392794822344541E-01    0.351392092566236158E-01   -0.563592431384000836E+00    0.944651086270762619E+01    0.138075490452340688E+01    0.778520483199773139E+02    0.203008292513563831E+02    0.289384036951861301E+01    0.185579260904138465E+03
    0.200170822765519461E+04   -0.718407403524757683E+03    0.983235939384558151E+03   -0.695621458787397387E+03    0.180339133935955942E+03   -0.119306381246850890E-01    0.402784254846721979E-02   -0.301737249796132945E+01    0.468592698533160146E+01    0.100946100131293104E+01    0.779280285426888639E+02    0.194098211836178436E+02    0.427418475661610131E+01    0.185582755905087026E+03
    0.192550716287577598E+04   -0.366544452459882450E+03    0.380158001493779011E+03   -0.242730684262818613E+03    0.554102149018408454E+02   -0.112462152020693651E-01   -0.334315128286188923E-01    0.823726590229103550E+00    0.923468475515586462E+01    0.175302579414437854E+01    0.798918929404923119E+02    0.219833999578346670E+02    0.187864429669619470E+01    0.185634720167973825E+03
    0.197418013406857426E+04   -0.609574262758590521E+03    0.827974651591131078E+03   -0.601541454272170085E+03    0.159942533684041337E+03    0.358081920245112428E-02    0.154797619402309294E-01   -0.234780111345830855E+01    0.832952127969107892E+01    0.777375417971313931E+00    0.777890011455136801E+02    0.177266493760830350E+02    0.402959073821439873E+01    0.185637662108716768E+03
    0.202721705629877215E+04   -0.816538925433182158E+03    0.111886174574302277E+04   -0.774771126421814188E+03    0.196700314012505260E+03    0.132077096942673222E-02   -0.771134796517358723E-03   -0.192790063159907321E+01    0.515994010634395650E+00    0.129961868135384773E+01    0.779746175058620281E+02    0.195979573942901766E+02    0.221091146582108644E+01    0.185648232542914599E+03
    0.200415785382249578E+04   -0.727299519713466907E+03    0.994215634692187450E+03   -0.700898818874902645E+03    0.181119651994737978E+03   -0.259424422748999461E-02   -0.894010532312350392E-02    0.264945281282917655E+01    0.467813450792929508E+01    0.109048529031895280E+01    0.779191740405993301E+02    0.192826257697612817E+02    0.213425330062483143E+01    0.185654473573575899E+03
    0.198662951662946034E+04   -0.659911675792229289E+03    0.902371527909233009E+03   -0.649229690315251901E+03    0.171198588321248280E+03   -0.609632478934685196E-02   -0.332466448585257979E-01   -0.177980527794322319E+01    0.192743372639823107E+00    0.924087889776589955E+00    0.780587706401599917E+02    0.178116927419457056E+02    0.212238827764323279E+01    0.185656401659078625E+03
    0.196761443604221859E+04   -0.582167978922903785E+03    0.786862179679548717E+03   -0.575504734298420772E+03    0.154097834950584911E+03    0.202440831918302422E-01    0.982395363175569969E-02   -0.354326139451175859E+01    0.345334877551241703E+01    0.674642787325632320E+00    0.777930616596700162E+02    0.180049089878727102E+02    0.610773743930159707E+01    0.185669656412885388E+03
    0.198596451928146234E+04   -0.627207051600919840E+03    0.795454225127789869E+03   -0.532115022518262776E+03    0.129672748835666425E+03   -0.831892382045396062E-03    0.924189139665898551E-02    0.198255833717007057E+00   -0.197177494353240235E+01    0.167594511116477118E+01    0.789129551095720245E+02    0.210147966970584754E+02    0.191153658792137504E+01    0.185682348045638719E+03
    0.199094657291903786E+04   -0.678623381685453751E+03    0.932338167803110991E+03   -0.670280508078089952E+03    0.176663814332185211E+03   -0.868283965159477589E-03   -0.755078693465804918E-03    0.308947745243446814E+01   -0.161903173402918910E+01    0.827641068856044160E+00    0.778801646915904371E+02    0.192476579925301472E+02    0.580339936490697816E+01    0.185686124030182413E+03
