    0.738882229755109438E+04    0.172667025070400996E+04    0.243091474381053740E+04   -0.314077885892041195E+04    0.976163152307071869E+03    0.499998379192546327E+01    0.726863100001267668E+02    0.709995189533582849E+01   -0.106609306614940558E+08
    0.738944335640761346E+04    0.172366437003224928E+04    0.243619923616965389E+04   -0.314477901505714090E+04    0.977265746180348287E+03    0.499994817573986694E+01    0.726795314396422185E+02    0.710353103690344412E+01   -0.106609289435752053E+08
    0.738892908445368084E+04    0.172590938585270669E+04    0.243256269396202879E+04   -0.314218352685437821E+04    0.976575250512405546E+03    0.499991319489040720E+01    0.726798624999928649E+02    0.710462711590315177E+01   -0.106609275396142378E+08
    0.738806505243767606E+04    0.173014713550302804E+04    0.242500713089229794E+04   -0.313638785644663312E+04    0.974960733169649757E+03    0.499998422832752532E+01    0.726870377053868708E+02    0.710245359297006740E+01   -0.106609273509626593E+08
    0.738917746880237974E+04    0.172510666174069775E+04    0.243339370012568179E+04   -0.314245072995738428E+04    0.976566904212601003E+03    0.499990978769578120E+01    0.726810578664249931E+02    0.709892190957020652E+01   -0.106609271978030317E+08
    0.738868116528705650E+04    0.172710275613003978E+04    0.243043226521908036E+04   -0.314052183051337488E+04    0.976101249499592086E+03    0.499994842825430297E+01    0.726819518183765894E+02    0.710471760942856179E+01   -0.106609265649446398E+08
    0.738924819319168091E+04    0.172476707263374919E+04    0.243401730262456840E+04   -0.314296301533412679E+04    0.976721663832515333E+03    0.499997930420230752E+01    0.726857650897974565E+02    0.709594683509397139E+01   -0.106609262176719829E+08
    0.738824583097956202E+04    0.172915526392529864E+04    0.242689384260118095E+04   -0.313788822428546246E+04    0.975387484667986428E+03    0.499994596175398964E+01    0.726858733840366966E+02    0.710673745372412746E+01   -0.106609261884201895E+08
    0.738839139254872134E+04    0.172831914618751398E+04    0.242861585505593575E+04   -0.313938606235646694E+04    0.975850797457180306E+03    0.499994355900496590E+01    0.726767496072058776E+02    0.709862317755189931E+01   -0.106609261690605525E+08
    0.738766462394365226E+04    0.173142974225739272E+04    0.242365398909614123E+04   -0.313588690326510823E+04    0.974932219529937356E+03    0.499997957050321329E+01    0.726765203483848126E+02    0.710724106371810294E+01   -0.106609260893639121E+08
    0.738811327000947131E+04    0.173002400836848028E+04    0.242503836064538882E+04   -0.313627094319281514E+04    0.974889951462389945E+03    0.499999203393099734E+01    0.726894698441559086E+02    0.710653236144945666E+01   -0.106609260260814838E+08
    0.738936539733285827E+04    0.172413410014576039E+04    0.243523678931781251E+04   -0.314395623749616789E+04    0.977013528271219911E+03    0.499990918305049004E+01    0.726772657468099510E+02    0.710348661278842108E+01   -0.106609259289074596E+08
    0.738910159380959885E+04    0.172511195359239719E+04    0.243390919718137957E+04   -0.314316690766414013E+04    0.976837225307672270E+03    0.499996388441363315E+01    0.726708334101473667E+02    0.710283080777445708E+01   -0.106609256568755265E+08
    0.738882016389180717E+04    0.172647025575519183E+04    0.243155320318306076E+04   -0.314142204029052209E+04    0.976368889861059870E+03    0.499999788968622383E+01    0.726736650680930154E+02    0.709567360249566814E+01   -0.106609252688629255E+08
    0.738958988131979640E+04    0.172340116015499007E+04    0.243600396160721903E+04   -0.314421209675464797E+04    0.977009815192031965E+03    0.499998327281800137E+01    0.726825598375206710E+02    0.709673438204684448E+01   -0.106609252622777633E+08
    0.738918054573958580E+04    0.172518960227448770E+04    0.243313186984530148E+04   -0.314220324177264411E+04    0.976494811422182465E+03    0.499998192158542665E+01    0.726870480070028009E+02    0.710282270765149448E+01   -0.106609251928838678E+08
    0.738863352855228368E+04    0.172722994697044305E+04    0.243043266213642346E+04   -0.314071146683914685E+04    0.976206408018941147E+03    0.499997520689093111E+01    0.726753827684677560E+02    0.710032098647336163E+01   -0.106609251689944267E+08
    0.738928120470718932E+04    0.172452610826911587E+04    0.243453648663338936E+04   -0.314339849504540507E+04    0.976848243553378779E+03    0.499986686961297888E+01    0.726801429379674602E+02    0.710106816141445574E+01   -0.106609250908167250E+08
    0.738905501041913158E+04    0.172556666074880741E+04    0.243282511379769494E+04   -0.314220677228016939E+04    0.976550303246374824E+03    0.499997739477536118E+01    0.726802879850563102E+02    0.709457290014206965E+01   -0.106609250080252457E+08
    0.738905908267460109E+04    0.172552157670092311E+04    0.243286362649502735E+04   -0.314215196859768275E+04    0.976504152461255217E+03    0.499998823972890438E+01    0.726803607758758261E+02    0.710643080559195361E+01   -0.106609249630232826E+08
    0.738884223394840592E+04    0.172628046820531745E+04    0.243198568099944532E+04   -0.314179802471709991E+04    0.976482935963700584E+03    0.499995576219841631E+01    0.726728645565025033E+02    0.710651875820671464E+01   -0.106609249382022265E+08
    0.738862719697412831E+04    0.172726887781650657E+04    0.243028093926004476E+04   -0.314049995662999027E+04    0.976117177635167536E+03    0.499992649028283687E+01    0.726797616443359118E+02    0.710535965637494638E+01   -0.106609248519030306E+08
    0.738824706679310475E+04    0.172882048600169037E+04    0.242797263217418913E+04   -0.313901722563715521E+04    0.975769243822014687E+03    0.499997207595084614E+01    0.726764097120990442E+02    0.710084205568305826E+01   -0.106609248135743421E+08
    0.738777058502652653E+04    0.173116377467807251E+04    0.242380261529652125E+04   -0.313583343610925476E+04    0.974887860443808677E+03    0.499996681076417016E+01    0.726817442778802274E+02    0.710396723712831957E+01   -0.106609247483211588E+08
    0.738959018305478821E+04    0.172294716797910951E+04    0.243748144223329291E+04   -0.314576433986871962E+04    0.977536148489665720E+03    0.499999562229524575E+01    0.726703149457680837E+02    0.709821879353460528E+01   -0.106609247160352319E+08
    0.738841786868710915E+04    0.172851738148162440E+04    0.242774366062054105E+04   -0.313836100082537450E+04    0.975477110752928638E+03    0.499991832461726915E+01    0.726848927471733219E+02    0.710480600550624430E+01   -0.106609246536341403E+08
    0.738906400772512643E+04    0.172534019810512109E+04    0.243345783528148058E+04   -0.314280636456888078E+04    0.976736079878506644E+03    0.499995340895762297E+01    0.726781642086596378E+02    0.710240669227920840E+01   -0.106609246465163641E+08
    0.738887293150308687E+04    0.172643403754930478E+04    0.243126330665778187E+04   -0.314095285807834171E+04    0.976177581396255846E+03    0.499994813467934041E+01    0.726825594086625699E+02    0.710349106657047358E+01   -0.106609246375567541E+08
    0.738890744431346320E+04    0.172579648760098280E+04    0.243309928718383344E+04   -0.314282491421705527E+04    0.976813163270731820E+03    0.499999940780617091E+01    0.726721622467707675E+02    0.710120361907084519E+01   -0.106609245651419386E+08
    0.738924659294692538E+04    0.172476289324701611E+04    0.243403326812632622E+04   -0.314297713984367147E+04    0.976727787510482813E+03    0.499992464442313178E+01    0.726812695454542279E+02    0.710279153498811322E+01   -0.106609245641864687E+08
    0.738768577214922334E+04    0.173168260855299741E+04    0.242270206130691804E+04   -0.313485564036771757E+04    0.974579200810225302E+03    0.499997088697837011E+01    0.726897509480110955E+02    0.710611912849568128E+01   -0.106609241650235970E+08
    0.738975558589372667E+04    0.172228640705251564E+04    0.243843231367279441E+04   -0.314634824544491676E+04    0.977666383632067664E+03    0.499997166389730996E+01    0.726755512567258251E+02    0.710243022379500122E+01   -0.106609241219465826E+08
    0.738781681886760271E+04    0.173106405165854812E+04    0.242375539133442180E+04   -0.313562012495777617E+04    0.974779032469785307E+03    0.499997111467564270E+01    0.726821748899694029E+02    0.710684133082093350E+01   -0.106609241078351084E+08
    0.738820716994352915E+04    0.172914744762055125E+04    0.242720546913877843E+04   -0.313830668927090119E+04    0.975540810582229824E+03    0.499997357260480424E+01    0.726791170891388276E+02    0.710564353628247147E+01   -0.106609240554027334E+08
    0.738944967567835192E+04    0.172379315200584097E+04    0.243572216536028827E+04   -0.314424104789007743E+04    0.977068577867581553E+03    0.499993820928607580E+01    0.726757240377348523E+02    0.709879784743532660E+01   -0.106609240508595053E+08
    0.738889211846031685E+04    0.172601941381831239E+04    0.243244932062074622E+04   -0.314213520955653166E+04    0.976567991892416103E+03    0.499998105244733715E+01    0.726791178384991099E+02    0.710333327588715058E+01   -0.106609240114189554E+08
    0.738943211468140726E+04    0.172369461691950710E+04    0.243616032369868662E+04   -0.314474646939633658E+04    0.977251081329470253E+03    0.499998635982340911E+01    0.726787178745510261E+02    0.710042623045714993E+01   -0.106609240021435749E+08
    0.738792963139116546E+04    0.173047531196148520E+04    0.242487407909556896E+04   -0.313653878364930551E+04    0.975052632072534834E+03    0.499997246757429981E+01    0.726803887118792744E+02    0.710637897418593401E+01   -0.106609240003953557E+08
    0.738818316890281858E+04    0.172922757449019446E+04    0.242716033423626504E+04   -0.313836698610745225E+04    0.975587779185500040E+03    0.499999473148578755E+01    0.726762360207027172E+02    0.710466994618559511E+01   -0.106609239890256971E+08
    0.738777538856235333E+04    0.173129536816180553E+04    0.242333107060667862E+04   -0.313530849734386811E+04    0.974699367665001773E+03    0.499997885139741527E+01    0.726855146866447797E+02    0.710578715557339180E+01   -0.106609238842033539E+08
