    0.174715431524026167E+04   -0.506130693306926921E-01   -0.347074590470814875E-01   -0.456941026460920986E-02    0.632885956728060137E+03    0.284744442827781974E+01    0.887054322041350360E+02    0.345691831139954147E+02    0.321055536876779302E+01    0.782729864932607267E-01    0.144754341257893799E+03
    0.175208272681234621E+04   -0.536285724098146052E-01   -0.304588977518136378E-01   -0.287482295237106306E-02    0.173795965586837406E+04    0.273053180954648189E+01    0.888099651602611146E+02    0.341354892347432681E+02    0.389073803432059684E+01    0.741702026434930412E-01    0.144966443746032752E+03
    0.175068083144279444E+04   -0.490597179067847750E-01   -0.349929193324408500E-01   -0.473873349500879282E-02    0.140985380872077235E+04    0.291313139642454288E+01    0.880678272504457311E+02    0.331391998424066401E+02    0.315722242288269950E+01    0.625568873040592277E-01    0.145215966552637212E+03
    0.174717024744578339E+04   -0.499554962113865908E-01   -0.365858355580347266E-01   -0.497394118362565803E-02    0.739333376889867054E+03    0.271611081806998822E+01    0.872396565292793582E+02    0.318308503333164410E+02    0.295525449396130924E+01    0.691833683060367743E-01    0.145765400439658322E+03
    0.175018749979085760E+04   -0.505187109132971199E-01   -0.349880677906059812E-01   -0.434004528964089357E-02    0.127212968056531076E+04    0.283040412050906864E+01    0.873290208058207043E+02    0.324343563293242170E+02    0.281622875411879514E+01    0.608318294241804031E-01    0.146171281125816364E+03
    0.175140653650398917E+04   -0.531896858844100109E-01   -0.314563655870997855E-01   -0.314854234257428995E-02    0.151270425901050930E+04    0.276358560581232382E+01    0.885934728247491989E+02    0.342728925247061653E+02    0.347884412551652566E+01    0.679929236502740536E-01    0.146638267763399369E+03
    0.174947699147750814E+04   -0.510409036192405879E-01   -0.347094776585952086E-01   -0.427436038726977750E-02    0.112520505612718716E+04    0.265141501037204286E+01    0.876346275850075642E+02    0.328363394648284341E+02    0.355382155278721168E+01    0.625628792047161764E-01    0.146754345102331570E+03
    0.175015548406437483E+04   -0.531234597377452031E-01   -0.312645859334739346E-01   -0.325883747187572740E-02    0.114346105100386740E+04    0.277705238813546229E+01    0.885920361296937529E+02    0.334840275548681063E+02    0.349466782341508919E+01    0.778071893367561496E-01    0.146804617465883695E+03
    0.174599440815601338E+04   -0.506629283564920541E-01   -0.362342266524286333E-01   -0.477102285204242249E-02    0.423682451977929645E+03    0.284171517972938759E+01    0.877879337803934732E+02    0.340328204718362528E+02    0.324832153060865947E+01    0.814350498195786504E-01    0.147037107009954070E+03
    0.174851708385770985E+04   -0.502040261702869153E-01   -0.354239127408186583E-01   -0.467703303568464679E-02    0.971874916080487651E+03    0.269906448259335097E+01    0.881525217222772000E+02    0.335227645830651895E+02    0.377784340549493081E+01    0.770773827336313638E-01    0.147124606435321510E+03
