    0.119558468295514970E+02    0.270727897943103102E+01   -0.156727508578549823E+01    0.205074345502119115E+00   -0.997615420565267641E-02    0.992409678220082525E+00    0.586723866150876887E+02    0.392285421636533282E+01   -0.859723581412524823E+03
    0.118402211846310408E+02    0.282665284250620452E+01   -0.161296977800317443E+01    0.212775241457011433E+00   -0.104589636704481848E-01    0.998728609943839718E+00    0.584958681369335167E+02    0.401396428523740667E+01   -0.859166953172249578E+03
    0.119519994414588133E+02    0.271403374834700273E+01   -0.157070278214205317E+01    0.205766246875693781E+00   -0.100253852750018524E-01    0.995035695476579551E+00    0.586090497617272064E+02    0.398276602210479558E+01   -0.857793488440493206E+03
    0.119248289298135219E+02    0.273374574037040396E+01   -0.157571436982284929E+01    0.206266023862916370E+00   -0.100390230172191508E-01    0.999892710873023338E+00    0.585749025826335910E+02    0.394515192204672838E+01   -0.857718645572976811E+03
    0.119765028221824998E+02    0.270053614302583789E+01   -0.156929170830366971E+01    0.206064913777714409E+00   -0.100730677044715833E-01    0.989840545835741659E+00    0.586207855127771182E+02    0.388679389398370434E+01   -0.857558526320551437E+03
    0.119404122705581237E+02    0.272837837409550943E+01   -0.157705409031016153E+01    0.206973930030017073E+00   -0.101092717461366277E-01    0.992610851661186788E+00    0.586020908019460407E+02    0.389529641504692536E+01   -0.857524703556868531E+03
    0.119797301619864456E+02    0.269225852125210352E+01   -0.156455378813596013E+01    0.205042799548017740E+00   -0.999693485338148946E-02    0.997667646734561764E+00    0.585979092621927009E+02    0.390996128958979883E+01   -0.857334190089108006E+03
    0.119664931901488885E+02    0.270604680241296336E+01   -0.156990511129314925E+01    0.205960205286594089E+00   -0.100555732666762765E-01    0.997360888959072933E+00    0.587435025881593660E+02    0.378412234278094894E+01   -0.857057751474827000E+03
    0.119760786702585627E+02    0.269814357487159562E+01   -0.156741031662393127E+01    0.205600925895753406E+00   -0.100355795492390598E-01    0.999191616282493644E+00    0.583721595196923104E+02    0.411974721483384609E+01   -0.857038741786222772E+03
    0.119677821687448862E+02    0.269641200089114719E+01   -0.156351622293274417E+01    0.204489659828738013E+00   -0.994170158657325942E-02    0.996273574325430955E+00    0.586461473055313576E+02    0.399213303017306398E+01   -0.856967909345180374E+03
    0.119976866744383699E+02    0.267945575194769781E+01   -0.156135798702311668E+01    0.204731029129975539E+00   -0.998876498488776576E-02    0.998026025399913475E+00    0.585821361323822103E+02    0.397315204763582575E+01   -0.856531280909083534E+03
    0.119768825489338404E+02    0.270004333104890293E+01   -0.156903927560988343E+01    0.206008771727230311E+00   -0.100685757689689126E-01    0.994956450395900194E+00    0.585016077290874463E+02    0.399534651668845120E+01   -0.856447214573944393E+03
    0.119840629899738929E+02    0.268766827980164535E+01   -0.156282650998969075E+01    0.204765440379185648E+00   -0.998079144499541826E-02    0.997112344159938546E+00    0.587738086822760195E+02    0.375473770078650837E+01   -0.856214026920358492E+03
    0.119586096885710766E+02    0.271324334857329852E+01   -0.157240491552115103E+01    0.206351474413846603E+00   -0.100788237453262042E-01    0.999019188042768236E+00    0.585283048207850811E+02    0.392338962029021410E+01   -0.856199457264825583E+03
    0.119227982193200361E+02    0.274753231820447574E+01   -0.158463019262155314E+01    0.208276465052520621E+00   -0.101918335739732413E-01    0.999516101749861940E+00    0.586499657725652739E+02    0.385873036775108957E+01   -0.856070652645336622E+03
    0.119106921755606088E+02    0.275298094909613944E+01   -0.158449450737782982E+01    0.207939628399996579E+00   -0.101539559768362153E-01    0.999257635051253090E+00    0.588111101270339915E+02    0.380308927658447526E+01   -0.855926865745826035E+03
    0.119663371715650229E+02    0.269238612061631422E+01   -0.156028180135348471E+01    0.203711760087207594E+00   -0.988085970101337807E-02    0.996879592545343862E+00    0.586195018756285222E+02    0.399111786729882390E+01   -0.855676764197610169E+03
    0.119996379798681687E+02    0.267337467419485897E+01   -0.155784300678537591E+01    0.203984167782465420E+00   -0.993440084099361798E-02    0.999786057611242174E+00    0.584584414211700576E+02    0.399360551402443464E+01   -0.855667625621302932E+03
    0.119231907690701959E+02    0.274491787302926937E+01   -0.158291836399197550E+01    0.207885576463247901E+00   -0.101617742426363122E-01    0.996553156467063994E+00    0.584885692333353830E+02    0.401558378415463846E+01   -0.855512577871310214E+03
    0.118477728770598851E+02    0.281827886638902747E+01   -0.160963244454086407E+01    0.212201246966603918E+00   -0.104227363739699541E-01    0.999895625129151311E+00    0.585381542869882523E+02    0.395422199072197866E+01   -0.855479415725382864E+03
    0.119736525404091552E+02    0.269733189190032974E+01   -0.156615796503009008E+01    0.205271143398888967E+00   -0.100093135185890247E-01    0.999882271922427512E+00    0.585142399718782826E+02    0.392225447181212283E+01   -0.855327603648571653E+03
    0.119862114197666827E+02    0.268780258317901755E+01   -0.156358177458263370E+01    0.204987076291793358E+00   -0.999945980901095766E-02    0.998929470554981713E+00    0.586692947308635979E+02    0.386585190555551517E+01   -0.855283749107106019E+03
    0.119365787954077760E+02    0.273077998021545554E+01   -0.157739321399951571E+01    0.206936119280616282E+00   -0.101011292239121531E-01    0.998576566868974558E+00    0.586683506340242360E+02    0.390783298502216381E+01   -0.855149456566487515E+03
    0.119654121914919003E+02    0.269044220781777632E+01   -0.155867961254825538E+01    0.203328033417321308E+00   -0.985111800103055657E-02    0.999735710904528507E+00    0.586560945867454109E+02    0.394009209272773342E+01   -0.855119738818401856E+03
    0.119474871623989074E+02    0.271557772090194227E+01   -0.157033167974400278E+01    0.205570463384344038E+00   -0.100061450490098736E-01    0.998035475243750692E+00    0.585098584438320941E+02    0.402707235859102219E+01   -0.854902516006750716E+03
    0.119494670478098826E+02    0.272147706554994961E+01   -0.157509338975063784E+01    0.206727209386812660E+00   -0.100976186291745762E-01    0.999087228443879538E+00    0.584404481728779359E+02    0.405559778471688759E+01   -0.854802883342665382E+03
    0.119344350090087765E+02    0.272856583114903195E+01   -0.157515682073347385E+01    0.206364067707614396E+00   -0.100549243319356663E-01    0.997683021959272942E+00    0.587555230564074336E+02    0.386026244437267119E+01   -0.854763881192074336E+03
    0.119832688420345406E+02    0.268282433985533153E+01   -0.155914932475586809E+01    0.203882956890097944E+00   -0.991118468586549284E-02    0.999290981635109321E+00    0.586569744493671692E+02    0.390876668487293255E+01   -0.854753060368888328E+03
    0.119844676427767141E+02    0.267859074364500671E+01   -0.155658828954149442E+01    0.203318775167826260E+00   -0.986874678317484211E-02    0.999886629096902069E+00    0.585051579549156457E+02    0.401623821098275613E+01   -0.854748010767043297E+03
    0.119705738919846567E+02    0.269913111626319591E+01   -0.156630965157080126E+01    0.205206493590967654E+00   -0.999969692195534776E-02    0.995211122821605398E+00    0.585743231579485624E+02    0.399810950451001812E+01   -0.854712015509815956E+03
    0.119566044819242414E+02    0.271381476859898640E+01   -0.157207357559021865E+01    0.206206794263122717E+00   -0.100644168687473723E-01    0.998248853371426104E+00    0.585255725471730557E+02    0.397328947460180482E+01   -0.854673910702689795E+03
    0.119225661911870944E+02    0.273991579425523923E+01   -0.157924396794608768E+01    0.207020198044999049E+00   -0.100945061386674695E-01    0.999083760914431518E+00    0.586833500815249351E+02    0.387886974045908328E+01   -0.854651587221119485E+03
    0.119894465447287359E+02    0.267928557248515986E+01   -0.155864670647224557E+01    0.203912143246405719E+00   -0.991871802220956056E-02    0.998928162587179314E+00    0.585666747216087771E+02    0.396792379912697246E+01   -0.854609590894696680E+03
    0.119586850977552288E+02    0.271037396929867924E+01   -0.157035206328757582E+01    0.205859699669222351E+00   -0.100396125414459192E-01    0.999218092285590109E+00    0.587809124227650415E+02    0.381465867647999168E+01   -0.854608505075086896E+03
    0.119876363618086046E+02    0.268567554765703420E+01   -0.156250622970453001E+01    0.204761040004338923E+00   -0.998247648052696945E-02    0.993052134081552240E+00    0.586903360487022638E+02    0.387588092717285937E+01   -0.854607723235939147E+03
    0.119682266545870952E+02    0.270614035785199469E+01   -0.157047910617577102E+01    0.206125071682665251E+00   -0.100691180336678343E-01    0.997011390793700381E+00    0.586941160190986935E+02    0.385435273669999745E+01   -0.854585150916782254E+03
    0.119851125819309772E+02    0.268863370033974114E+01   -0.156372552601122194E+01    0.204975741369034736E+00   -0.999628705909572091E-02    0.998775541687616286E+00    0.585361401830807111E+02    0.399638074807557242E+01   -0.854363849344670029E+03
    0.119460410201736629E+02    0.272253071899336874E+01   -0.157472547603176238E+01    0.206557569484292713E+00   -0.100812963370149333E-01    0.992056283988524301E+00    0.586293551970116980E+02    0.392476310937875361E+01   -0.854328186982956709E+03
    0.119559470108480816E+02    0.272046833061321891E+01   -0.157651221250543472E+01    0.207223470783713282E+00   -0.101425622039119645E-01    0.996787597539145587E+00    0.584751867457583572E+02    0.397856804604414194E+01   -0.854311836910072770E+03
