    0.200452898844856099E+04   -0.725006557078595506E+03    0.982278266487307064E+03   -0.685389571534089328E+03    0.175044611354936023E+03    0.127447353476978664E+01    0.780083727019493125E+02    0.199350194079388601E+02    0.289957977645055820E+01    0.314078173007014058E-01    0.252574112290422960E+03
    0.199761396571474233E+04   -0.699991850426166366E+03    0.952294040865318493E+03   -0.672766313799386126E+03    0.174104467834135448E+03    0.104889485130195004E+01    0.778989201580956774E+02    0.189589586345304539E+02    0.373815072079961519E+01    0.247945553166893616E-01    0.252668993044673584E+03
    0.198689080344552667E+04   -0.652510340576651970E+03    0.875631975472157592E+03   -0.619353716785517690E+03    0.160520999063765885E+03    0.976730953020231385E+00    0.781931012927008595E+02    0.190406859116571425E+02    0.422684598415199453E+01    0.334796024678375159E-01    0.252971036721220059E+03
    0.201244407422089444E+04   -0.760567505150134821E+03    0.104293595674444214E+04   -0.731597986043302171E+03    0.188106899161816273E+03    0.111933786975877569E+01    0.778166276027137656E+02    0.194762808529060543E+02    0.337721986866967638E+01    0.323983811597609792E-01    0.253281458470796082E+03
    0.200201556867686759E+04   -0.722750890672350806E+03    0.995542815898441404E+03   -0.708393799139774728E+03    0.184749145006263007E+03    0.957688373119623293E+00    0.775557823857543980E+02    0.187266000877496452E+02    0.400327188334574124E+01    0.309445105903045671E-01    0.254118606256739128E+03
    0.197611060808342836E+04   -0.601162445738023052E+03    0.784733872123371839E+03   -0.548843761243582549E+03    0.140474832350424549E+03    0.113886694276650191E+01    0.785224209995726596E+02    0.198615073666269311E+02    0.332723030050280633E+01    0.282180006029877084E-01    0.254674951167772974E+03
    0.199307636715795661E+04   -0.682769214283565361E+03    0.929426839431272128E+03   -0.660534300212271546E+03    0.171998791439152228E+03    0.101021563574235129E+01    0.778357908512931544E+02    0.192336071488135794E+02    0.370313331423923309E+01    0.270785703496224037E-01    0.255049340068355889E+03
    0.200030086784608102E+04   -0.713080713485771639E+03    0.976033624076629621E+03   -0.691657669240272298E+03    0.179625497041064591E+03    0.100888575557243354E+01    0.778155467924574964E+02    0.192231249075282307E+02    0.373637400107797468E+01    0.356610311781348638E-01    0.255681400205189647E+03
    0.199294027628006688E+04   -0.679687247532181345E+03    0.919964996339752815E+03   -0.650469561250095467E+03    0.168477921286940727E+03    0.102467221721381940E+01    0.778474317154644382E+02    0.192121485623543578E+02    0.405232568182642972E+01    0.292462820803591345E-01    0.255764898785256605E+03
    0.199896318109606909E+04   -0.709185455221766915E+03    0.973966899006025415E+03   -0.693876857904443568E+03    0.181261168473159159E+03    0.921591407525150563E+00    0.778865271960396655E+02    0.185242118978036103E+02    0.366593573255520111E+01    0.303890043801943628E-01    0.255862700906294691E+03
