   -0.117288905119344436E+05   -0.643577935375555535E+04   -0.206931920197396903E+04    0.169512850659493779E+03    0.133100907226520721E+05    0.503761648244767324E+00    0.780464432269160682E+02    0.187173495048762781E+02    0.105317457772025787E+02    0.153303667179619907E+03
   -0.113451438195104129E+05   -0.625096557399057929E+04   -0.201660783047336918E+04    0.166612823986784861E+03    0.129292775376499922E+05    0.538101842695538513E+00    0.782013661297824427E+02    0.189466378831427811E+02    0.108116913718184797E+02    0.156931167032193542E+03
   -0.111986387637491698E+05   -0.618454531313775624E+04   -0.199282240108569931E+04    0.163889728630536410E+03    0.127854917871826292E+05    0.535906834702609136E+00    0.781960919514636998E+02    0.188595823113064540E+02    0.113868594579546958E+02    0.157014001379955261E+03
   -0.114140948562048779E+05   -0.628369945857011044E+04   -0.202659934366220295E+04    0.167315025830246668E+03    0.129975293940616248E+05    0.544336392132038993E+00    0.779437344397677521E+02    0.187584700884925155E+02    0.824433508852424524E+01    0.157054125067497409E+03
   -0.112075933716928394E+05   -0.618793460082018282E+04   -0.199480263497457236E+04    0.164316006306476993E+03    0.127940150991976298E+05    0.535794930253085555E+00    0.781273437390388352E+02    0.189200876516193652E+02    0.111023315374797757E+02    0.157137782469699289E+03
   -0.116119041851012007E+05   -0.637995713401397916E+04   -0.205279161794977517E+04    0.168425201801635922E+03    0.131941943261834422E+05    0.509472105036393730E+00    0.781648279021820827E+02    0.185317029128519088E+02    0.111764127283362331E+02    0.157229348321297095E+03
   -0.113659233653479587E+05   -0.626455131879873261E+04   -0.201614731456095615E+04    0.165363644489299986E+03    0.129512792713551025E+05    0.511833975635935579E+00    0.780855878674575763E+02    0.185780519819019005E+02    0.130214247264221541E+02    0.157558376282190494E+03
   -0.108845463441758511E+05   -0.603587348984475102E+04   -0.194701209516520066E+04    0.160492734592353372E+03    0.124747923486910477E+05    0.538412807490538770E+00    0.781100711449732756E+02    0.188084047489238166E+02    0.893727188998956557E+01    0.157591994995691948E+03
   -0.110992435191063923E+05   -0.613436896186116246E+04   -0.198124404957091247E+04    0.164037661895174097E+03    0.126859754962318839E+05    0.556953379180982422E+00    0.781312369621909255E+02    0.189739187854749929E+02    0.917881958176097967E+01    0.158208176418650169E+03
   -0.115422167673196236E+05   -0.634470537223012252E+04   -0.204468006411355964E+04    0.168555113252103183E+03    0.131243949389585250E+05    0.521390402961435129E+00    0.780283095699071652E+02    0.187995647551757585E+02    0.108026105434466384E+02    0.158647523413035543E+03
   -0.117519540370967370E+05   -0.644521423252122986E+04   -0.207420239479345037E+04    0.170342076819993963E+03    0.133323370311756335E+05    0.509611123702992441E+00    0.780592744406021808E+02    0.186867382921526293E+02    0.135902433076513809E+02    0.158715072004118269E+03
   -0.118307458496417548E+05   -0.648114871683585443E+04   -0.208674381791952146E+04    0.171712057411898058E+03    0.134097669687472371E+05    0.517787085247023771E+00    0.781019943068658904E+02    0.188107264797196265E+02    0.111083032956356185E+02    0.158778576337313780E+03
   -0.105886543424714437E+05   -0.589448743696886413E+04   -0.190554187281928535E+04    0.157827342546332147E+03    0.121816019092826427E+05    0.572527767725483194E+00    0.783180333003401188E+02    0.191508506992125724E+02    0.862248483778188124E+01    0.158824016848909963E+03
   -0.113167648160724493E+05   -0.623808898896026403E+04   -0.201202318307448149E+04    0.166076641645127893E+03    0.129014404707317080E+05    0.546560187836552247E+00    0.780740294560133350E+02    0.186576577476685692E+02    0.922051793248815166E+01    0.158844885139649335E+03
   -0.114512760974641933E+05   -0.630131546260880168E+04   -0.203193715368545782E+04    0.167707926986420716E+03    0.130343203185392231E+05    0.543723865584529342E+00    0.781218238925558808E+02    0.191683454780544480E+02    0.103728494224021635E+02    0.159025531929223234E+03
   -0.111445137044244966E+05   -0.615994682890793592E+04   -0.198384086605467746E+04    0.162899788796014036E+03    0.127323398208267681E+05    0.520195961085484826E+00    0.781075900039510174E+02    0.186367964011775875E+02    0.116780978082896443E+02    0.159102209191627935E+03
   -0.110104219262080696E+05   -0.609586579475534381E+04   -0.196490156963634763E+04    0.161697697608811723E+03    0.125994519529373611E+05    0.525707642258987140E+00    0.782168876132462287E+02    0.187376167257681843E+02    0.879321192885019975E+01    0.159237272254456542E+03
   -0.108590573886858328E+05   -0.602282256118030637E+04   -0.194436825817093268E+04    0.160604627994098337E+03    0.124492068377121141E+05    0.551947248796349377E+00    0.781961313725557261E+02    0.186579267419346451E+02    0.794872936709163547E+01    0.159283978201227399E+03
   -0.115080610954800868E+05   -0.632770438234331232E+04   -0.204080617697647722E+04    0.168518255340497490E+03    0.130902990410384227E+05    0.544699140754001609E+00    0.779971916611402492E+02    0.189437567808097853E+02    0.109674778064360048E+02    0.159438863018414253E+03
