    0.221475173583071955E+04   -0.191981962567425126E+04    0.364927153107791855E+04   -0.360079337620684782E+04    0.173275001955227162E+04   -0.325359295110143648E+03    0.581912629959022820E+00    0.780283848146237062E+02    0.185805605562194884E+02    0.606601785889735012E+01    0.297548602948489241E-01    0.257656973941748106E+03
    0.206747522759331696E+04   -0.109230958703813667E+04    0.181846029633626677E+04   -0.161039162204981221E+04    0.670751520893487395E+03   -0.102916056939538976E+03    0.843241857327161837E+00    0.779244793941594196E+02    0.188672983593785375E+02    0.454042206102069379E+01    0.266587981589777312E-01    0.257708548440391439E+03
    0.224384258450126799E+04   -0.205808250180631512E+04    0.390539733958632496E+04   -0.383257939714179247E+04    0.183580783452883770E+04   -0.343472252196463160E+03    0.702699893510028040E+00    0.779024776954232010E+02    0.192674418245804659E+02    0.394642642242696784E+01    0.262771620040891281E-01    0.257903410427553865E+03
    0.222026037082656694E+04   -0.194494306150453303E+04    0.369392635258006158E+04   -0.363953000256788073E+04    0.174917533848450148E+04   -0.328078196199117883E+03    0.594501958947801779E+00    0.781010647368569551E+02    0.190070224958629623E+02    0.832517953350635942E+01    0.281806497238338456E-01    0.257956438288027755E+03
    0.228393463115055420E+04   -0.229443603117967996E+04    0.445212355661145739E+04   -0.445194610518627815E+04    0.217903815083786685E+04   -0.417927677127163406E+03    0.567390915642743021E+00    0.781777042062177117E+02    0.191826005123891647E+02    0.869423726865584001E+01    0.242845542466730673E-01    0.257972112502894049E+03
    0.220174112694423820E+04   -0.183391723390707648E+04    0.343236153439823102E+04   -0.333716804580425105E+04    0.157778465400361347E+04   -0.289962024358335839E+03    0.635549104902377149E+00    0.779597409474285143E+02    0.182727795879300920E+02    0.533761673975797901E+01    0.292051185126078680E-01    0.257998024213012229E+03
    0.229362253336926005E+04   -0.233934856633648633E+04    0.453080909197261099E+04   -0.451554756279247158E+04    0.220157788944589811E+04   -0.420326901359558178E+03    0.552284176519871051E+00    0.779671029968674674E+02    0.192563978441812189E+02    0.641343407362337992E+01    0.268441989536707115E-01    0.258005227442945170E+03
    0.229796447353652729E+04   -0.238620815459967616E+04    0.467767080466470725E+04   -0.471471330407073856E+04    0.232487897910782522E+04   -0.448925614634137673E+03    0.458907483553978479E+00    0.780562386587636610E+02    0.182297500348709178E+02    0.760440150790223868E+01    0.287019953159680964E-01    0.258256611849479498E+03
    0.206562508696292571E+04   -0.108470225390962514E+04    0.181168976339947403E+04   -0.161862244562899286E+04    0.686150120660264292E+03   -0.108985181138375992E+03    0.950199059765641341E+00    0.782049226001719546E+02    0.197604924632483652E+02    0.410635693975692107E+01    0.268683898348485925E-01    0.258260565300198607E+03
    0.224920739413898991E+04   -0.211233737307055890E+04    0.407089277093059354E+04   -0.405284687483059588E+04    0.196988738383919735E+04   -0.374051521498120565E+03    0.537928635538138855E+00    0.780326934297259385E+02    0.187530157449997574E+02    0.813488634744947348E+01    0.308435545991306848E-01    0.258287036362709046E+03
    0.229205738248876332E+04   -0.234411347106349058E+04    0.456565170434773790E+04   -0.457344288208756916E+04    0.223975131950472132E+04   -0.429181517380333389E+03    0.498262627435104855E+00    0.781025036350293647E+02    0.187172560017863674E+02    0.858181556915481103E+01    0.260055225960765593E-01    0.258347870357841430E+03
    0.226673839116166164E+04   -0.219529067746410874E+04    0.422726197320388383E+04   -0.420168002854734641E+04    0.204253293057308838E+04   -0.388733020078116169E+03    0.616633723265110567E+00    0.782357275807696908E+02    0.194582536865642304E+02    0.699363712164191664E+01    0.304728201199443542E-01    0.258386647233364215E+03
    0.223840645368042351E+04   -0.204877125367278222E+04    0.392852444180609200E+04   -0.390161097810730644E+04    0.189408458697956485E+04   -0.359798943886349662E+03    0.628801913012333014E+00    0.782451749986380207E+02    0.194423704484339055E+02    0.540029036258740103E+01    0.298705451602206094E-01    0.258420723903885516E+03
    0.234032398743445810E+04   -0.260643897205236863E+04    0.513136907055602933E+04   -0.517851119221526915E+04    0.256059858878324121E+04   -0.496626313574504820E+03    0.501013041997263375E+00    0.781396564844494890E+02    0.194837314372096202E+02    0.821467321403465967E+01    0.241114359917685393E-01    0.258426297129082229E+03
    0.222837670327631713E+04   -0.197476421720004782E+04    0.372786580466506530E+04   -0.364537016131656128E+04    0.173799267760817565E+04   -0.323211881226647165E+03    0.690090840174595543E+00    0.779082687225439230E+02    0.187532225583657812E+02    0.461966635604128584E+01    0.317442275867914903E-01    0.258448349136486229E+03
    0.224738268108735610E+04   -0.209026040650437426E+04    0.400025577729773067E+04   -0.395730784163732733E+04    0.191154030503714239E+04   -0.360796271831415652E+03    0.592422476914683305E+00    0.781668743111809192E+02    0.194001975610867667E+02    0.735554532982620746E+01    0.259792947748580666E-01    0.258476437156524810E+03
    0.221960130107999066E+04   -0.193215429079871592E+04    0.364434426026128313E+04   -0.356207499492159423E+04    0.169546105659860405E+04   -0.314313435406274948E+03    0.654937507135618713E+00    0.778642490288271318E+02    0.185248407569862756E+02    0.499868906317245365E+01    0.245799359602136558E-01    0.258509574270671692E+03
    0.230586908863598546E+04   -0.241599353766318291E+04    0.471777085882073516E+04   -0.473815261860461669E+04    0.233107812119717892E+04   -0.449786455330078752E+03    0.565777682100965462E+00    0.783464935518367156E+02    0.193785062123684000E+02    0.762979037438689645E+01    0.282563161765879770E-01    0.258516359527017414E+03
    0.224593874337425405E+04   -0.209477661381124562E+04    0.403572634841118997E+04   -0.402066626940795413E+04    0.195702714721949269E+04   -0.372483818556989718E+03    0.553445831684441836E+00    0.780733137812499365E+02    0.187511212093387947E+02    0.699766537553832890E+01    0.220075866570898990E-01    0.258544654429434729E+03
    0.231364139130584226E+04   -0.244972899515285098E+04    0.477108673445446220E+04   -0.477402970411702336E+04    0.233920584112075267E+04   -0.449348727709519153E+03    0.627222088118079002E+00    0.780468183846401899E+02    0.192797622854864983E+02    0.494987676769471729E+01    0.261056600544060137E-01    0.258563499135048176E+03
    0.227365556197131082E+04   -0.224618921619594857E+04    0.435860129556413267E+04   -0.435536386928542470E+04    0.212499034712964749E+04   -0.405020204213367833E+03    0.447947519529965699E+00    0.780695396169312801E+02    0.184240069427860789E+02    0.979105248376803949E+01    0.255078535880763173E-01    0.258585382523314820E+03
    0.221681433413836749E+04   -0.191858172900942191E+04    0.362006172499595050E+04   -0.354244415142816797E+04    0.168853387611469589E+04   -0.313553424441623065E+03    0.619826469422366855E+00    0.780627183312397221E+02    0.186444033414359573E+02    0.681989789200044161E+01    0.301282988749767451E-01    0.258614644058050146E+03
    0.205471817528100655E+04   -0.102551754069366871E+04    0.168076071552322901E+04   -0.147142525376699632E+04    0.602554185533772397E+03   -0.899750982314326393E+02    0.902191484235650654E+00    0.779745654397215162E+02    0.191634570359431926E+02    0.389998333757331395E+01    0.245986238328157816E-01    0.258619787178254683E+03
    0.230408424387072409E+04   -0.240423501708804997E+04    0.468419030690190266E+04   -0.468867808160279492E+04    0.229498129511453772E+04   -0.439628126881079879E+03    0.503063994301029438E+00    0.777238701662331977E+02    0.185147012493003373E+02    0.850639904438103223E+01    0.233420089874945003E-01    0.258691542170169271E+03
    0.213907014881220857E+04   -0.147151338051156745E+04    0.261035755044747020E+04   -0.242550707565069661E+04    0.108446818976573559E+04   -0.185803097890293429E+03    0.848703571583919514E+00    0.777061631087290436E+02    0.193406307603793302E+02    0.491918855405639199E+01    0.254666664199849103E-01    0.258700911088425016E+03
    0.229643672416776280E+04   -0.237171540515621018E+04    0.463429199658459584E+04   -0.465741587546947267E+04    0.229012495812660018E+04   -0.441015236195889884E+03    0.486069750440316362E+00    0.782501776042782069E+02    0.187893114505564398E+02    0.703594617802153799E+01    0.242269323415195519E-01    0.258872457783204538E+03
    0.226226667497313247E+04   -0.217929418116475244E+04    0.420710760349110751E+04   -0.419103453918153718E+04    0.204016699457785398E+04   -0.388421789430056378E+03    0.577965162743387051E+00    0.780956907769370048E+02    0.188244811806744572E+02    0.656847220855319947E+01    0.273819004150695454E-01    0.258873473519446748E+03
    0.236744151675723333E+04   -0.275694485389060719E+04    0.545991909194634536E+04   -0.553078789900947504E+04    0.274606793430171274E+04   -0.535011153502469824E+03    0.469807610243873852E+00    0.780727467169681830E+02    0.192354286300745549E+02    0.873217060709710324E+01    0.261693471421841975E-01    0.258887917866598173E+03
    0.231397532195442727E+04   -0.246251645763366469E+04    0.481719571170794188E+04   -0.483520121909159388E+04    0.237271999123662499E+04   -0.455518085174307998E+03    0.438792858868519708E+00    0.778283260545815807E+02    0.181475523073339744E+02    0.949181406645782744E+01    0.287506724347930398E-01    0.258991346372997043E+03
    0.229653155244411391E+04   -0.236913588436319242E+04    0.462482292588604105E+04   -0.464658471392725096E+04    0.228600363723666123E+04   -0.440870080744656661E+03    0.556748321874988683E+00    0.784812190543599115E+02    0.196247865100768664E+02    0.648937182939516433E+01    0.246313517163117349E-01    0.258997191400387067E+03
    0.240706853108474206E+04   -0.296964184828018460E+04    0.591243686045487266E+04   -0.600771593701123493E+04    0.299497925895645130E+04   -0.586443673504221806E+03    0.471211606583279874E+00    0.782252225237135548E+02    0.195006221962005419E+02    0.822757221268791739E+01    0.272733869371001338E-01    0.259022774895303826E+03
    0.204954223433218976E+04   -0.989843548974225996E+03    0.158940193137846654E+04   -0.136005159605405788E+04    0.537033300474800853E+03   -0.749799121760115668E+02    0.914234870504524233E+00    0.779219892690074403E+02    0.186115189945294368E+02    0.344676272507919279E+01    0.270623270216915277E-01    0.259047254765292280E+03
    0.231582635425409353E+04   -0.246110939680835418E+04    0.479291400486871862E+04   -0.479132016022816879E+04    0.234287821871996130E+04   -0.448475950106936580E+03    0.487261163717890855E+00    0.778496768084732480E+02    0.190118178188565921E+02    0.844776120363056826E+01    0.299402673724103313E-01    0.259074994468742375E+03
    0.216180907956323063E+04   -0.161628345365036512E+04    0.296475559501805765E+04   -0.284286837108068266E+04    0.132107730535456903E+04   -0.237594433870799548E+03    0.683965243203223827E+00    0.779972584356844720E+02    0.185818449108675452E+02    0.487521282976563075E+01    0.203192069813491506E-01    0.259081350719539898E+03
    0.204908968584438298E+04   -0.994880103476680233E+03    0.161202110235222062E+04   -0.139150752332827869E+04    0.554633680072114657E+03   -0.783003208055433788E+02    0.843192492746304145E+00    0.778453036529839721E+02    0.188552266889864732E+02    0.406960208584366523E+01    0.259018788493449587E-01    0.259111036507846620E+03
    0.224192879123961393E+04   -0.206177991991301587E+04    0.393897989914064419E+04   -0.388916562927824179E+04    0.187255661151856475E+04   -0.351733277231716784E+03    0.569362363499617441E+00    0.777902036762839373E+02    0.184124232403918526E+02    0.724082818135328399E+01    0.307981968549938812E-01    0.259114205494351268E+03
    0.230002355850332788E+04   -0.237752779913805080E+04    0.461890077879705859E+04   -0.461338040762559558E+04    0.225361337578974417E+04   -0.430895106353207666E+03    0.523733251763564778E+00    0.779592826361321158E+02    0.188054925875713757E+02    0.662760938323238680E+01    0.257496844268919473E-01    0.259157445400283564E+03
    0.238556064793701808E+04   -0.285207778704818702E+04    0.565605786458917282E+04   -0.572855839413594640E+04    0.284314354032282608E+04   -0.553481493515617331E+03    0.435861435271625408E+00    0.779273664406030093E+02    0.188571861278416399E+02    0.854805747629696455E+01    0.288546176603699071E-01    0.259160339041397549E+03
    0.220868884975827496E+04   -0.187640362075223766E+04    0.353179265711106200E+04   -0.344932085916652250E+04    0.163908854518987573E+04   -0.303006910991522091E+03    0.607915148348421974E+00    0.778807620006488150E+02    0.189111151632454408E+02    0.668599419060881139E+01    0.240968431779894042E-01    0.259212992405714715E+03
    0.225827772262227336E+04   -0.214642382000054113E+04    0.411474762658316649E+04   -0.407329525102660773E+04    0.197030692579572860E+04   -0.372754043124652526E+03    0.652506266703056337E+00    0.778502027627905591E+02    0.188621813926935538E+02    0.478526405828386103E+01    0.259170885743400005E-01    0.259276053482485736E+03
    0.220458614985421991E+04   -0.185526820950636011E+04    0.349073067693554549E+04   -0.341319876916048361E+04    0.162600844930014318E+04   -0.301959955795944552E+03    0.681427467576605439E+00    0.778206123467635820E+02    0.190096292231979476E+02    0.504317535180589793E+01    0.240587566507724122E-01    0.259343727333429683E+03
    0.230771511739273228E+04   -0.242697760804891004E+04    0.473941873276538172E+04   -0.475371205485870269E+04    0.233216747202528313E+04   -0.447912338102147260E+03    0.475755402790197235E+00    0.776995619224312293E+02    0.183235549793872536E+02    0.806860839425646148E+01    0.277832796105936114E-01    0.259378022898122140E+03
    0.213599924862903208E+04   -0.147878028447253018E+04    0.267406528767220698E+04   -0.253809485482174932E+04    0.116268152009753976E+04   -0.204974283867211852E+03    0.665480334820132580E+00    0.778514782007301420E+02    0.189199217654068619E+02    0.581294387144051505E+01    0.268039946108886429E-01    0.259381389882337658E+03
    0.225439723793168378E+04   -0.213668302531149766E+04    0.411565471267384237E+04   -0.409343075104184027E+04    0.198819132509015617E+04   -0.377373686361239379E+03    0.548917456142216764E+00    0.780002528854839738E+02    0.185986198159178997E+02    0.796284268024646913E+01    0.285155960812340584E-01    0.259411971401665255E+03
    0.214545404466894797E+04   -0.153600175442704312E+04    0.281176830982059982E+04   -0.270220905006421526E+04    0.125921264204197541E+04   -0.227315839668126500E+03    0.701423509283398028E+00    0.780615936984781342E+02    0.190052072588403078E+02    0.619763471512027042E+01    0.289127208734840276E-01    0.259420188984764764E+03
    0.223538475398278933E+04   -0.200790058259716716E+04    0.378500518829236717E+04   -0.368747810001885864E+04    0.174854698155909318E+04   -0.322695428045930385E+03    0.636282891252071714E+00    0.775415691005582914E+02    0.190206298080582457E+02    0.529867768455651600E+01    0.300866113056296181E-01    0.259461796121270993E+03
    0.215442304224842519E+04   -0.156562716423001621E+04    0.283399396091905146E+04   -0.268254344568687975E+04    0.122719452678339803E+04   -0.216464000478947128E+03    0.758786712939383934E+00    0.777490196387435475E+02    0.189352898153041203E+02    0.524209371912078659E+01    0.263526486014060424E-01    0.259482747275138706E+03
    0.230627405125423138E+04   -0.242109150983119616E+04    0.473076068577154365E+04   -0.474793472775835380E+04    0.233016376048801612E+04   -0.447504046481419209E+03    0.441914160129568356E+00    0.779839149495794715E+02    0.187984821117996574E+02    0.826465200222031449E+01    0.257193270496797154E-01    0.259491779335946092E+03
    0.222784084125505251E+04   -0.198429401342651818E+04    0.377195492257331716E+04   -0.371276904501899025E+04    0.178125386306825749E+04   -0.333191250870138902E+03    0.579486432509173532E+00    0.778809549797176288E+02    0.186337758116579408E+02    0.531716075814496758E+01    0.324760850089271108E-01    0.259502179875654633E+03
    0.207262459743049112E+04   -0.110720346930139385E+04    0.182161152009687976E+04   -0.158309800042875213E+04    0.640822138204752264E+03   -0.936530307226475998E+02    0.888631337901975016E+00    0.776905604725192092E+02    0.188007365499345447E+02    0.369895052948709502E+01    0.297173767168543851E-01    0.259526698404340095E+03
    0.234009865551514304E+04   -0.259933029591843842E+04    0.510394533775144373E+04   -0.513668723425453209E+04    0.253196668164795665E+04   -0.489290478462573446E+03    0.489244716148030334E+00    0.780451178868047037E+02    0.192306743101421098E+02    0.717823101446266509E+01    0.264859802901094253E-01    0.259539963937446998E+03
    0.218552007898583724E+04   -0.174463623811004800E+04    0.324190006381926105E+04   -0.314197365742637157E+04    0.148266300768131987E+04   -0.272511398129445297E+03    0.738691034964771287E+00    0.782145125758973876E+02    0.195980222224603260E+02    0.508753949858690646E+01    0.227237632295042846E-01    0.259560444480221349E+03
    0.239322775133379946E+04   -0.289683759846639623E+04    0.575660851501872094E+04   -0.583704519942377101E+04    0.289927755138826251E+04   -0.564624472412013347E+03    0.392378399112752629E+00    0.778840090550542783E+02    0.188268552596599932E+02    0.753048297901208841E+01    0.272859269858428954E-01    0.259570704111235159E+03
    0.219585585687464845E+04   -0.181806334098595471E+04    0.343184802310938539E+04   -0.337125362934574696E+04    0.161341766272778295E+04   -0.300959909816005165E+03    0.624465076925251106E+00    0.780445240286698692E+02    0.187564346075162334E+02    0.625977030088463948E+01    0.264188067267967994E-01    0.259574578784134701E+03
    0.203423711881018426E+04   -0.913442224791382614E+03    0.144269104543912908E+04   -0.122654604845686481E+04    0.480775837670440524E+03   -0.665633521694908268E+02    0.959058812214348855E+00    0.782430453056852571E+02    0.192568903568826642E+02    0.403547159769314945E+01    0.274187021713541909E-01    0.259588612058017702E+03
    0.235237592590080931E+04   -0.267297857776815727E+04    0.527299481353432384E+04   -0.532257093493709908E+04    0.262991355098181521E+04   -0.509095664006486913E+03    0.411765693565416424E+00    0.781271557954558347E+02    0.189531966920684418E+02    0.953022649478383954E+01    0.246828869823948922E-01    0.259595654835903986E+03
    0.217726272082295145E+04   -0.170918255856456926E+04    0.317977757730807025E+04   -0.308273038745038048E+04    0.145016436842038820E+04   -0.264458321030893785E+03    0.611594286718765923E+00    0.777158343002318048E+02    0.187830678210098654E+02    0.594246334949145627E+01    0.247568152110873574E-01    0.259604240937500094E+03
    0.214559166463763177E+04   -0.152010099252830150E+04    0.274409990135632506E+04   -0.259902580475403010E+04    0.119181702860314363E+04   -0.211348112625319118E+03    0.836313214349910794E+00    0.779104810097392004E+02    0.190035699229598301E+02    0.394851756779730101E+01    0.283750158280585627E-01    0.259630135464050227E+03
    0.213783775822581811E+04   -0.145961575746995368E+04    0.257595958166880337E+04   -0.238287299456242272E+04    0.106099356557871033E+04   -0.181152643847564832E+03    0.955876016063663014E+00    0.778108020375607055E+02    0.195121552714411166E+02    0.352691539647394325E+01    0.266984894517132837E-01    0.259630652264009484E+03
    0.224262614623631271E+04   -0.203980954283706433E+04    0.384278168112091407E+04   -0.374398197294146848E+04    0.177952156823554651E+04   -0.330184381205468526E+03    0.742875026767953139E+00    0.777682388480341587E+02    0.191552042358567789E+02    0.443322894386640165E+01    0.297893930541820173E-01    0.259640100121911473E+03
    0.220612733047180700E+04   -0.187187902149298770E+04    0.354731498615384226E+04   -0.349895576616970538E+04    0.168622230990333264E+04   -0.317892231185307537E+03    0.738539523725803781E+00    0.782603682954638487E+02    0.195703494202298103E+02    0.443820512654565924E+01    0.287192510634673263E-01    0.259691708734586200E+03
    0.218868171810098829E+04   -0.176563313145153552E+04    0.329299519719092496E+04   -0.319941755169251792E+04    0.151249973502106513E+04   -0.278223233518201596E+03    0.685304947506433226E+00    0.777988042304910437E+02    0.191708572825793979E+02    0.550685623500658927E+01    0.251975882231409501E-01    0.259710176609891391E+03
    0.213076019712634297E+04   -0.144498925804263672E+04    0.259342647466272138E+04   -0.244850528367191782E+04    0.111634427497260913E+04   -0.196056686057634579E+03    0.756644211889048068E+00    0.779854617833864836E+02    0.194712646775491294E+02    0.559856418211325746E+01    0.280346720720544736E-01    0.259741422293361609E+03
    0.227228197080165592E+04   -0.223223465107968968E+04    0.431561219366547812E+04   -0.429763336622119095E+04    0.208964140958506141E+04   -0.396944527993604424E+03    0.512858507890568971E+00    0.778343215712047538E+02    0.181812881098848038E+02    0.710310233287823500E+01    0.245427589936670736E-01    0.259754851042255098E+03
    0.220804553442677752E+04   -0.188425206116906065E+04    0.357465687856319892E+04   -0.352327205531684740E+04    0.169272698749554911E+04   -0.317119806245591462E+03    0.556939893804534902E+00    0.781250141924874839E+02    0.187132149729067763E+02    0.707891567515069209E+01    0.250404812293028821E-01    0.259768157883061576E+03
    0.219338277783766171E+04   -0.178259372826871913E+04    0.331064705712401519E+04   -0.319811466359654696E+04    0.150137307468516883E+04   -0.273795621173479958E+03    0.667841890042891517E+00    0.778257342045862970E+02    0.189804741867998210E+02    0.531958702947627149E+01    0.308967893465701485E-01    0.259770059994467829E+03
    0.207148272906868260E+04   -0.112662118523818754E+04    0.191994612484124809E+04   -0.174787025596856802E+04    0.758268807506297890E+03   -0.124159959316155437E+03    0.847558813933648847E+00    0.780779306593460376E+02    0.192465299299944768E+02    0.420142053663072534E+01    0.253561579000758687E-01    0.259770103979909777E+03
    0.206352401923236539E+04   -0.108284702561987615E+04    0.182721333126585341E+04   -0.165445097300499765E+04    0.714177604124626669E+03   -0.116499164169887081E+03    0.920629803673284952E+00    0.783109962790879734E+02    0.195717209185246048E+02    0.413296766641233138E+01    0.254514655969263412E-01    0.259785278542996082E+03
    0.225864196339911541E+04   -0.215323334026430712E+04    0.414218621794120554E+04   -0.411800504108164387E+04    0.200256096675093431E+04   -0.381316681770545983E+03    0.623434920567117024E+00    0.782951226349642155E+02    0.194260189658354925E+02    0.673912890756950933E+01    0.277081995074643858E-01    0.259810170959596405E+03
    0.234130078778298412E+04   -0.259506199728942283E+04    0.506961594160500863E+04   -0.507219396432102985E+04    0.248319000777612746E+04   -0.476117158388262396E+03    0.507558639321824767E+00    0.776926948082119964E+02    0.190066538672108685E+02    0.826119513905630143E+01    0.234174819465194223E-01    0.259825377185393791E+03
    0.219586247679068219E+04   -0.179268660809678659E+04    0.332555642734786852E+04   -0.320787788827866916E+04    0.150416864675031684E+04   -0.274084807424489554E+03    0.728931866053659783E+00    0.779317168639357760E+02    0.189722719752006732E+02    0.455660818191879002E+01    0.258739941341393671E-01    0.259831264117873332E+03
    0.232150423576792309E+04   -0.249072320649694393E+04    0.485119219120603884E+04   -0.484482454592323302E+04    0.236528708775432642E+04   -0.451729454357753639E+03    0.486006587594388195E+00    0.775899561791110983E+02    0.183835044684279083E+02    0.697669543728807628E+01    0.287460131901765385E-01    0.259857164799679822E+03
    0.216051291071259584E+04   -0.160096932729839136E+04    0.291339959306311721E+04   -0.276896394452317509E+04    0.127280877546500597E+04   -0.225827596981729585E+03    0.727985315485160767E+00    0.777713748891889054E+02    0.192925918352294019E+02    0.557242745317720090E+01    0.277986477766800910E-01    0.259857230592297640E+03
    0.218669637081875408E+04   -0.174668678404282764E+04    0.323482075079650167E+04   -0.312014260359048512E+04    0.146273321013561690E+04   -0.266473475809407319E+03    0.733665701350226684E+00    0.779087534223819915E+02    0.193122448052686480E+02    0.536154890320961641E+01    0.285958544718451849E-01    0.259874807546521595E+03
    0.219892203949888972E+04   -0.182101159047589044E+04    0.341054326606873656E+04   -0.332135901386523165E+04    0.157408190405993446E+04   -0.290321717212569638E+03    0.641566305902122380E+00    0.778589696407876772E+02    0.182341168186672178E+02    0.552988729265715584E+01    0.268438798252106404E-01    0.259877722113710320E+03
    0.219310800952222598E+04   -0.179132210325040251E+04    0.335130252917056350E+04   -0.326459525479444892E+04    0.154855800538190852E+04   -0.286132581749214296E+03    0.707148422716820324E+00    0.780318594274360180E+02    0.190040638680196388E+02    0.438585090466650662E+01    0.306106183172543400E-01    0.259880145272281084E+03
    0.214637614137303899E+04   -0.153121628342676922E+04    0.278052821404063252E+04   -0.264720311547366418E+04    0.121929684930729854E+04   -0.216855874283763114E+03    0.705150969378103620E+00    0.780081286893635593E+02    0.191946166755449283E+02    0.609235541618798848E+01    0.256408621477771867E-01    0.259899707566773316E+03
