    0.196873544644600634E+04   -0.575708945319333452E+03    0.756049342718680236E+03   -0.538172011032369483E+03    0.140236070908923466E+03    0.967503950621600772E+00    0.784878928965738112E+02    0.184687255578919718E+02    0.272256530885593095E+01    0.164558064413963024E+03
    0.197485607764729548E+04   -0.596905486832432643E+03    0.779510249779524202E+03   -0.545986941659443346E+03    0.139844522109382524E+03    0.113839762160341618E+01    0.784590089924635805E+02    0.195071700953215519E+02    0.277190824385838974E+01    0.164903100519270851E+03
    0.198024876479061868E+04   -0.623433534886841699E+03    0.828135372122369517E+03   -0.585082454278625164E+03    0.151366611592159188E+03    0.109476001576332060E+01    0.783647616112737495E+02    0.186186148744012065E+02    0.209505701239220121E+01    0.165106920473955313E+03
    0.196475374555293047E+04   -0.556635645160607055E+03    0.722035194489460082E+03   -0.511565672717237476E+03    0.132602937712079893E+03    0.103979259843044991E+01    0.785634783053987888E+02    0.186765234344042810E+02    0.246668309043375222E+01    0.165220642035047319E+03
    0.199691077737555952E+04   -0.700125324268418581E+03    0.958849523547489753E+03   -0.682589864505427613E+03    0.178121683176809711E+03    0.973454683903179796E+00    0.778201098648801093E+02    0.184003775529731293E+02    0.295864543668837765E+01    0.165416215026379518E+03
    0.197603063910747460E+04   -0.609774699453768562E+03    0.814846476259779593E+03   -0.582524810110305225E+03    0.152535172256062197E+03    0.965338980531538993E+00    0.782548745123695824E+02    0.179879643665589448E+02    0.241158590418150975E+01    0.167087823989910049E+03
    0.198798530835085421E+04   -0.663194095729905030E+03    0.902571210523994523E+03   -0.645179238780950755E+03    0.168956845894696016E+03    0.951482575801860131E+00    0.779797470939286796E+02    0.183675775814979261E+02    0.267408661193710318E+01    0.167305124797075194E+03
    0.198333768527822394E+04   -0.639036655282063975E+03    0.856681557878655440E+03   -0.607521301671249603E+03    0.157752872706413655E+03    0.101143668075058812E+01    0.781370278932773914E+02    0.191230034442038104E+02    0.324530367792356333E+01    0.167337751072679197E+03
    0.197271095656351872E+04   -0.592160932413232103E+03    0.781144402080474265E+03   -0.554871994424044715E+03    0.144323260180784018E+03    0.978775027986925616E+00    0.784231108851990655E+02    0.184415862367458558E+02    0.290932960997627221E+01    0.167711121273237467E+03
    0.197560869863059634E+04   -0.604408676793693758E+03    0.799811807769623101E+03   -0.567002777853328098E+03    0.147184096990544731E+03    0.998484365721322820E+00    0.784658421959706232E+02    0.191895789584722678E+02    0.308117310260893840E+01    0.167783364046410298E+03
    0.197760340551389663E+04   -0.613618649622449539E+03    0.815129932421041758E+03   -0.577914279552825064E+03    0.150020679130456756E+03    0.105022059584004568E+01    0.784177619068449161E+02    0.190683586016516671E+02    0.249111150625552735E+01    0.168107590449975817E+03
    0.198322019563536742E+04   -0.634915688463680226E+03    0.843564858523331623E+03   -0.593332998719648913E+03    0.152759434173510726E+03    0.110222444804950892E+01    0.783384889283833417E+02    0.195034931153991096E+02    0.279919331026636886E+01    0.168162984056268499E+03
    0.197058175448386055E+04   -0.583953560754521050E+03    0.769369082077533221E+03   -0.547396498338496485E+03    0.142561074084077973E+03    0.979669509155748575E+00    0.783702420429248576E+02    0.189012070720866241E+02    0.329012587370573817E+01    0.168228880528958825E+03
