    0.646778440475463867E+01   -0.503983354568481445E+01   -0.104146800041198730E+02    0.574718284606933594E+01    0.253207683563232422E+01    0.205020308494567871E+00    0.968062400817871094E+02    0.129912745952606201E+02   -0.428657309121421179E+03
    0.552917003631591797E+01    0.303312635421752930E+01   -0.177725458145141602E+01    0.110843811035156250E+02   -0.861821508407592773E+01    0.735465288162231445E+00    0.955341875553131104E+02    0.172100436687469482E+02   -0.428263433125069639E+03
    0.435587310791015625E+01   -0.102628769874572754E+02    0.149505615234375000E+00   -0.269238567352294922E+01    0.777436637878417969E+01    0.589783906936645508E+00    0.989626169204711914E+02    0.668193101882934570E+00   -0.428251424671826271E+03
    0.462245178222656250E+01   -0.815887069702148438E+01    0.506054019927978516E+01   -0.112136650085449219E+01   -0.507641744613647461E+01    0.772803604602813721E+00    0.906061053276062012E+02    0.108161997795104980E+02   -0.428003237623937650E+03
    0.348047447204589844E+01    0.107173662185668945E+02    0.282658624649047852E+01    0.155780982971191406E+01   -0.274464511871337891E+01    0.486011087894439697E+00    0.773409724235534668E+02    0.180600166320800781E+02   -0.427704214706383709E+03
    0.439155149459838867E+01   -0.719593763351440430E+01    0.685614395141601562E+01   -0.303501605987548828E+00    0.530645084381103516E+01    0.239736318588256836E+00    0.781846463680267334E+02    0.768981337547302246E+01   -0.427501730024203539E+03
    0.416093873977661133E+01   -0.971730279922485352E+01    0.138305568695068359E+01   -0.110950469970703125E-01    0.318632125854492188E+01    0.267675042152404785E+00    0.886397480964660645E+02    0.437543869018554688E+01   -0.427446687320043338E+03
    0.408797979354858398E+01   -0.115912213325500488E+02    0.190272331237792969E+00    0.107714838981628418E+02   -0.461369991302490234E+01    0.371838688850402832E+00    0.858645439147949219E+02    0.119631910324096680E+02   -0.427389636189942451E+03
    0.520671272277832031E+01   -0.150130891799926758E+01    0.100914087295532227E+02   -0.498966550827026367E+01    0.216182041168212891E+01    0.431742370128631592E+00    0.195391237735748291E+02    0.110363686084747314E+02   -0.427331512714260782E+03
    0.356641530990600586E+01   -0.113301658630371094E+02    0.541797637939453125E+00   -0.159044122695922852E+01    0.270569944381713867E+01    0.858692407608032227E+00    0.350380301475524902E+02    0.338606119155883789E+01   -0.427294160446977912E+03
    0.291161870956420898E+01    0.117327275276184082E+02    0.230324649810791016E+01    0.661309432983398438E+01   -0.376210212707519531E+01    0.693337857723236084E+00    0.426512360572814941E+02    0.181975007057189941E+02   -0.427283842502072844E+03
    0.429557418823242188E+01   -0.933585691452026367E+01    0.298320293426513672E+00    0.432581377029418945E+01    0.104677348136901855E+02    0.644763946533203125E+00    0.411358594894409180E+02    0.527915120124816895E+01   -0.427268509871260733E+03
    0.540652227401733398E+01   -0.587451839447021484E+01   -0.425477313995361328E+01    0.325384140014648438E+00    0.578067255020141602E+01    0.886155009269714355E+00    0.414514541625976562E+01    0.967261433601379395E+01   -0.427237665611521436E+03
    0.401881170272827148E+01   -0.618651008605957031E+01    0.939873218536376953E+01   -0.402607727050781250E+01    0.940091943740844727E+01    0.394630968570709229E+00    0.310717821121215820E+02    0.102786958217620850E+02   -0.427214286263582778E+03
    0.542631626129150391E+01   -0.217168235778808594E+01    0.370785856246948242E+01    0.572763919830322266E+01   -0.110147724151611328E+02    0.447706401348114014E+00    0.327893793582916260E+02    0.894720554351806641E+00   -0.427167684855197308E+03
    0.492685604095458984E+01    0.799155235290527344E-01    0.711454725265502930E+01    0.116862888336181641E+02    0.834927320480346680E+01    0.499268651008605957E+00    0.133548617362976074E+02    0.155397498607635498E+02   -0.427112150265092168E+03
    0.553113842010498047E+01    0.681189537048339844E+00   -0.116336975097656250E+02   -0.541853857040405273E+01    0.110093307495117188E+02    0.713276624679565430E+00    0.817436695098876953E+02    0.803434610366821289E+01   -0.427096227262057596E+03
    0.281298780441284180E+01   -0.897667121887207031E+01    0.105894041061401367E+02   -0.610183095932006836E+01   -0.677992343902587891E+00    0.956879615783691406E+00    0.521481692790985107E+02    0.290623068809509277E+01   -0.427059199956799318E+03
    0.414460515975952148E+01   -0.498621225357055664E+01    0.947389554977416992E+01   -0.594719409942626953E+01   -0.101266050338745117E+01    0.453603804111480713E+00    0.264598906040191650E+02    0.333877801895141602E+00   -0.427007193316841665E+03
    0.361005163192749023E+01    0.899612617492675781E+01   -0.759250402450561523E+01    0.102885360717773438E+02    0.658893013000488281E+01    0.434451520442962646E+00    0.965526759624481201E+02    0.149643719196319580E+02   -0.426991773684113809E+03
    0.322794055938720703E+01    0.118861026763916016E+02   -0.105994877815246582E+02   -0.365967464447021484E+01    0.115235095024108887E+02    0.977318048477172852E+00    0.519394874572753906E+00    0.271784305572509766E+01   -0.426970072250001806E+03
    0.226814031600952148E+01    0.104651241302490234E+02    0.109542088508605957E+02    0.837135314941406250E+00    0.108287959098815918E+02    0.116598665714263916E+00    0.254724919795989990E+02    0.194704794883728027E+02   -0.426957628627296344E+03
    0.415653705596923828E+01    0.371465492248535156E+01    0.628274631500244141E+01   -0.874621295928955078E+01   -0.496956539154052734E+01    0.810221314430236816E+00    0.864751398563385010E+02    0.180495858192443848E+02   -0.426926707726044924E+03
    0.190043163299560547E+01    0.116334700584411621E+02    0.106432399749755859E+02    0.278311300277709961E+01   -0.862227630615234375E+01    0.546934187412261963E+00    0.347854197025299072E+02    0.231243252754211426E+01   -0.426905153659196003E+03
    0.393270063400268555E+01    0.746981906890869141E+01   -0.112734646797180176E+02    0.776662158966064453E+01   -0.858966350555419922E+00    0.148093342781066895E+00    0.826159834861755371E+02    0.193844568729400635E+02   -0.426903159181413344E+03
    0.331363391876220703E+01    0.577984285354614258E+01    0.114808187484741211E+02   -0.924480628967285156E+01    0.227833700180053711E+01    0.188906967639923096E+00    0.926442325115203857E+02    0.168441104888916016E+02   -0.426889845271794798E+03
    0.310902500152587891E+01    0.848222351074218750E+01    0.301549959182739258E+01   -0.546144247055053711E+01   -0.207245635986328125E+01    0.430891692638397217E+00    0.341173768043518066E+02    0.197768843173980713E+02   -0.426887782456160323E+03
    0.424818992614746094E+01   -0.786823225021362305E+01    0.146131181716918945E+01    0.119313969612121582E+02   -0.782920503616333008E+01    0.947643220424652100E+00    0.454804897308349609E+02    0.608522653579711914E+01   -0.426878062772146222E+03
    0.465340518951416016E+01    0.241689777374267578E+01   -0.713431549072265625E+01    0.346142292022705078E+00   -0.664890432357788086E+01    0.893049895763397217E+00    0.902938902378082275E+02    0.130652987957000732E+02   -0.426869897519422636E+03
    0.281856679916381836E+01   -0.117614407539367676E+02    0.212939214706420898E+01    0.523020172119140625E+01   -0.513946008682250977E+01    0.308248519897460938E+00    0.641247272491455078E+02    0.168918299674987793E+02   -0.426865367465762063E+03
    0.397438859939575195E+01   -0.116933655738830566E+02   -0.110477228164672852E+02    0.919043684005737305E+01    0.436316156387329102E+01    0.933134138584136963E+00    0.786763191223144531E+02    0.117570650577545166E+02   -0.426860403002243117E+03
    0.401416397094726562E+01   -0.459756946563720703E+01    0.360406494140625000E+01   -0.119883813858032227E+02    0.118503770828247070E+02    0.775742650032043457E+00    0.294674873352050781E+02    0.345845341682434082E+01   -0.426849344150029822E+03
    0.473898696899414062E+01   -0.575829219818115234E+01   -0.648010683059692383E+01    0.645576953887939453E+00    0.351168107986450195E+01    0.813788115978240967E+00    0.306837856769561768E+02    0.129308581352233887E+01   -0.426847866486590135E+03
    0.354809331893920898E+01   -0.585112237930297852E+01    0.119168057441711426E+02    0.101602663993835449E+02   -0.308340740203857422E+01    0.499860048294067383E+00    0.839383065700531006E+02    0.180683505535125732E+02   -0.426821622917604600E+03
    0.357493257522583008E+01    0.363644170761108398E+01    0.610193681716918945E+01    0.411187648773193359E+01   -0.353040218353271484E+01    0.833002865314483643E+00    0.702817857265472412E+02    0.106839179992675781E+01   -0.426820964669064210E+03
    0.415903329849243164E+01    0.140264511108398438E+01    0.220090341567993164E+01    0.350905752182006836E+01   -0.219101572036743164E+01    0.501448512077331543E-01    0.954989194869995117E+02    0.176932454109191895E+02   -0.426817606492800678E+03
    0.404605150222778320E+01    0.112565088272094727E+01    0.332389354705810547E+01    0.163678550720214844E+01    0.602964878082275391E+01    0.206061780452728271E+00    0.677510917186737061E+02    0.157015800476074219E+02   -0.426803906168851768E+03
    0.323723745346069336E+01    0.481426334381103516E+01    0.598653316497802734E+01   -0.694882678985595703E+01   -0.239945554733276367E+01    0.133418262004852295E+00    0.473077714443206787E+02    0.175188910961151123E+02   -0.426796137907272339E+03
    0.336006832122802734E+01    0.301100492477416992E+01    0.113724889755249023E+02   -0.978239679336547852E+01   -0.649834728240966797E+01    0.394369065761566162E+00    0.458264887332916260E+02    0.279170751571655273E+01   -0.426793017258400823E+03
    0.336006832122802734E+01    0.301100492477416992E+01    0.113724889755249023E+02   -0.978239679336547852E+01   -0.649834728240966797E+01    0.394369065761566162E+00    0.458264887332916260E+02    0.279170751571655273E+01   -0.426793017258400823E+03
    0.307984399795532227E+01    0.441395187377929688E+01    0.100615911483764648E+02   -0.997914791107177734E+01   -0.320767593383789062E+01    0.322420895099639893E+00    0.833503484725952148E+02    0.264076709747314453E+01   -0.426789429500299832E+03
    0.303564119338989258E+01   -0.866809701919555664E+01   -0.198302078247070312E+01   -0.592269372940063477E+01    0.793265247344970703E+01    0.973406255245208740E+00    0.535040080547332764E+02    0.196967291831970215E+02   -0.426782483830316608E+03
    0.303564119338989258E+01   -0.866809701919555664E+01   -0.198302078247070312E+01   -0.592269372940063477E+01    0.793265247344970703E+01    0.973406255245208740E+00    0.535040080547332764E+02    0.196967291831970215E+02   -0.426782483830316608E+03
    0.357441329956054688E+01    0.409425687789916992E+01   -0.184116411209106445E+01   -0.959519290924072266E+01   -0.104899878501892090E+02    0.959333240985870361E+00    0.297126770019531250E+02    0.650513529777526855E+01   -0.426780935613053600E+03
    0.354559993743896484E+01    0.672441959381103516E+00    0.836621761322021484E+01    0.669073104858398438E+00    0.504508495330810547E+00    0.697854220867156982E+00    0.116345286369323730E+02    0.154150414466857910E+02   -0.426775169613864648E+03
    0.333982229232788086E+01    0.331879949569702148E+01    0.342319822311401367E+01   -0.798564720153808594E+01    0.852122783660888672E+00    0.370985388755798340E+00    0.419926524162292480E+02    0.176137852668762207E+02   -0.426774249556521056E+03
    0.333982229232788086E+01    0.331879949569702148E+01    0.342319822311401367E+01   -0.798564720153808594E+01    0.852122783660888672E+00    0.370985388755798340E+00    0.419926524162292480E+02    0.176137852668762207E+02   -0.426774249556521056E+03
    0.273605203628540039E+01    0.605826616287231445E+01    0.264817571640014648E+01   -0.498139429092407227E+01    0.494761133193969727E+01    0.932756066322326660E-01    0.487168908119201660E+02    0.725491285324096680E+01   -0.426772767770630537E+03
    0.282220315933227539E+01   -0.104993634223937988E+02   -0.613673400878906250E+01   -0.894058227539062500E+00    0.173018789291381836E+01    0.348358571529388428E+00    0.826039612293243408E+02    0.199362945556640625E+02   -0.426769276782016163E+03
    0.299067306518554688E+01   -0.967679500579833984E+01   -0.253714227676391602E+01    0.110814056396484375E+02   -0.310263204574584961E+01    0.740698873996734619E+00    0.243151187896728516E+02    0.486761212348937988E+01   -0.426765933392662475E+03
    0.299067306518554688E+01   -0.967679500579833984E+01   -0.253714227676391602E+01    0.110814056396484375E+02   -0.310263204574584961E+01    0.740698873996734619E+00    0.243151187896728516E+02    0.486761212348937988E+01   -0.426765933392662475E+03
    0.923882961273193359E+00   -0.102101526260375977E+02    0.952655553817749023E+01   -0.326319837570190430E+01    0.118912310600280762E+02    0.803158402442932129E+00    0.790236592292785645E+01    0.814857602119445801E+01   -0.426764625674543083E+03
    0.139958381652832031E+01    0.118318176269531250E+02   -0.313437509536743164E+01    0.395157909393310547E+01    0.256329917907714844E+01    0.891212284564971924E+00    0.537780284881591797E+02    0.170698690414428711E+02   -0.426764354489107063E+03
    0.260064411163330078E+01    0.802331256866455078E+01   -0.101409287452697754E+02    0.284168386459350586E+01   -0.985760021209716797E+01    0.573899805545806885E+00    0.663465440273284912E+02    0.110274910926818848E+02   -0.426762981099245849E+03
    0.336313676834106445E+01   -0.102672243118286133E+01    0.882480382919311523E+01    0.128466367721557617E+01   -0.288352346420288086E+01    0.507327198982238770E+00    0.269299745559692383E+00    0.122490561008453369E+02   -0.426762039261474513E+03
    0.336313676834106445E+01   -0.102672243118286133E+01    0.882480382919311523E+01    0.128466367721557617E+01   -0.288352346420288086E+01    0.507327198982238770E+00    0.269299745559692383E+00    0.122490561008453369E+02   -0.426762039261474513E+03
    0.340278053283691406E+01   -0.188216543197631836E+01    0.551072931289672852E+01   -0.114751224517822266E+02   -0.175935459136962891E+01    0.663858234882354736E+00    0.169962704181671143E+02    0.177938461303710938E+02   -0.426760872987009122E+03
    0.131183624267578125E+01    0.880444622039794922E+01    0.118060526847839355E+02   -0.772118425369262695E+01   -0.116790847778320312E+02    0.236830413341522217E+00    0.809080839157104492E+02    0.755841612815856934E+01   -0.426760354759702921E+03
    0.269039869308471680E+01    0.684819746017456055E+01   -0.112966775894165039E+02    0.492685317993164062E+01    0.854236078262329102E+01    0.121240258216857910E+00    0.597099900245666504E+02    0.100282192230224609E+01   -0.426759988903701810E+03
    0.354507493972778320E+01   -0.708560085296630859E+01   -0.119694771766662598E+02   -0.693964290618896484E+01   -0.345290994644165039E+01    0.522863268852233887E-01    0.949198722839355469E+02    0.190619230270385742E+01   -0.426759791878803185E+03
    0.354507493972778320E+01   -0.708560085296630859E+01   -0.119694771766662598E+02   -0.693964290618896484E+01   -0.345290994644165039E+01    0.522863268852233887E-01    0.949198722839355469E+02    0.190619230270385742E+01   -0.426759791878803185E+03
    0.349221181869506836E+01    0.309140682220458984E+00   -0.166443586349487305E+01   -0.576842737197875977E+01    0.151818466186523438E+01    0.484769940376281738E-01    0.448928296566009521E+02    0.843025803565979004E+01   -0.426759129968121727E+03
    0.879022121429443359E+00    0.104729290008544922E+02    0.801807689666748047E+01   -0.272647047042846680E+01    0.112701716423034668E+02    0.364216148853302002E+00    0.156960487365722656E+01    0.152104413509368896E+02   -0.426758454641518028E+03
    0.904609680175781250E+00    0.943378829956054688E+01    0.103915429115295410E+02    0.565408515930175781E+01    0.212791728973388672E+01    0.557893991470336914E+00    0.812486350536346436E+02    0.104871821403503418E+02   -0.426758390129995576E+03
    0.228293752670288086E+01    0.850082874298095703E+01   -0.101645565032958984E+02   -0.239642858505249023E+01   -0.371970176696777344E+00    0.542836785316467285E-01    0.192671835422515869E+02    0.370338439941406250E+01   -0.426757942704975846E+03
    0.141108655929565430E+01    0.822231388092041016E+01    0.101649556159973145E+02   -0.963325738906860352E+01   -0.776248455047607422E+01    0.291545867919921875E+00    0.136010110378265381E+02    0.914394021034240723E+01   -0.426757862002987110E+03
    0.187828445434570312E+01   -0.695777177810668945E+01    0.108345665931701660E+02    0.106540918350219727E+01   -0.258078289031982422E+01    0.308587729930877686E+00    0.681386470794677734E+02    0.162770402431488037E+02   -0.426757432565793465E+03
    0.324131870269775391E+01    0.631967067718505859E+00    0.142321014404296875E+01   -0.810929632186889648E+01   -0.472967004776000977E+01    0.283002078533172607E+00    0.934468626976013184E+02    0.110800099372863770E+02   -0.426756915966332087E+03
    0.203452920913696289E+01    0.730593538284301758E+01   -0.379112577438354492E+01   -0.580658912658691406E-01    0.106565937995910645E+02    0.270379960536956787E+00    0.174461781978607178E+02    0.135205268859863281E+01   -0.426755995594179922E+03
    0.348746109008789062E+01   -0.386069726943969727E+01   -0.667558622360229492E+01    0.104564566612243652E+02    0.973596954345703125E+01    0.758965015411376953E+00    0.370808124542236328E+02    0.185869026184082031E+02   -0.426755260486706902E+03
    0.201816558837890625E+01    0.652186918258666992E+01    0.850331783294677734E+00   -0.113246269226074219E+02    0.104913153648376465E+02    0.631500244140625000E+00    0.886668384075164795E+02    0.385810017585754395E+01   -0.426754968120855949E+03
    0.172651863098144531E+01    0.797081565856933594E+01   -0.190076637268066406E+01   -0.539820671081542969E+00    0.159698009490966797E+00    0.676539659500122070E+00    0.943641066551208496E+01    0.153851449489593506E+02   -0.426754896572776261E+03
    0.292601108551025391E+01   -0.302823257446289062E+01    0.792406082153320312E+01    0.570817708969116211E+01   -0.765856218338012695E+01    0.278844058513641357E+00    0.156487166881561279E+02    0.209542155265808105E+01   -0.426754457681984604E+03
    0.292601108551025391E+01   -0.302823257446289062E+01    0.792406082153320312E+01    0.570817708969116211E+01   -0.765856218338012695E+01    0.278844058513641357E+00    0.156487166881561279E+02    0.209542155265808105E+01   -0.426754457681984604E+03
    0.222300195693969727E+01    0.627892827987670898E+01   -0.933480834960937500E+01    0.730760622024536133E+01   -0.308846282958984375E+01    0.138797760009765625E+00    0.945569038391113281E+02    0.100175106525421143E+02   -0.426753749505043913E+03
    0.262696838378906250E+01    0.455691719055175781E+01   -0.911432075500488281E+01   -0.414480829238891602E+01   -0.883482027053833008E+01    0.301871359348297119E+00    0.937510669231414795E+02    0.122162067890167236E+02   -0.426753555145209873E+03
    0.225836133956909180E+01   -0.672567558288574219E+01    0.555901622772216797E+01    0.981503534317016602E+01    0.321965646743774414E+01    0.465416967868804932E+00    0.207175195217132568E+02    0.677683472633361816E+01   -0.426753430539401677E+03
    0.340114116668701172E+00    0.106815476417541504E+02    0.843424272537231445E+01   -0.274794530868530273E+01   -0.581890439987182617E+01    0.746960103511810303E+00    0.128631055355072021E+02    0.660323858261108398E+01   -0.426753046471674452E+03
    0.340114116668701172E+00    0.106815476417541504E+02    0.843424272537231445E+01   -0.274794530868530273E+01   -0.581890439987182617E+01    0.746960103511810303E+00    0.128631055355072021E+02    0.660323858261108398E+01   -0.426753046471674452E+03
    0.186432695388793945E+01    0.602191686630249023E+01   -0.570677804946899414E+01    0.107767195701599121E+02    0.935726881027221680E+01    0.423663675785064697E+00    0.737895369529724121E+02    0.185110449790954590E+02   -0.426752614577498434E+03
    0.313328361511230469E+01   -0.170449590682983398E+01   -0.936017274856567383E+01    0.335066556930541992E+01   -0.125420808792114258E+01    0.471422731876373291E+00    0.594068408012390137E+02    0.135126745700836182E+02   -0.426752422939258906E+03
    0.276179122924804688E+01    0.856304168701171875E+00   -0.264545345306396484E+01   -0.610229301452636719E+01   -0.504634952545166016E+01    0.346556782722473145E+00    0.437056422233581543E+02    0.128164172172546387E+01   -0.426752352335152352E+03
    0.100355529785156250E+01   -0.976039266586303711E+01    0.208917903900146484E+01   -0.101692328453063965E+02   -0.110898013114929199E+02    0.438864171504974365E+00    0.388286769390106201E+02    0.142602765560150146E+02   -0.426752283085868896E+03
