    0.117548704147338867E+02    0.111072134971618652E+02    0.360268735885620117E+01   -0.502038002014160156E-01    0.102546057701110840E+02    0.411400675773620605E+00    0.893008708953857422E+01    0.955199360847473145E+01   -0.201738051471097879E+08   -0.599146350544150419E+01    1
    0.110392556190490723E+02    0.766237020492553711E+01    0.111410851478576660E+02    0.497720432281494141E+01   -0.221450185775756836E+01    0.406842827796936035E+00    0.197040140628814697E+02    0.176437592506408691E+02   -0.235889025617146771E+07   -0.599396350544151169E+01    1
    0.118493556976318359E+02   -0.648338985443115234E+01    0.769594144821166992E+01   -0.384560680389404297E+01    0.829793930053710938E+00    0.914108037948608398E+00    0.977439284324645996E+01    0.191917467117309570E+02   -0.198086824963892484E+07   -0.599646350544151474E+01    1
    0.106540675163269043E+02    0.116507205963134766E+02    0.142981481552124023E+01   -0.187374687194824219E+01   -0.114323287010192871E+02    0.449495911598205566E-01    0.648027062416076660E+01    0.159040284156799316E+02   -0.184923406789817056E+07   -0.599896350544151957E+01    1
    0.115159149169921875E+02    0.920304250717163086E+01   -0.105295057296752930E+02    0.999639415740966797E+01   -0.753698301315307617E+01    0.818969130516052246E+00    0.207027733325958252E+02    0.154570937156677246E+02   -0.133342918129346170E+07   -0.600146350544151552E+01    1
    0.118263831138610840E+02    0.310004997253417969E+01    0.829927968978881836E+01   -0.798708057403564453E+01    0.228143405914306641E+01    0.354276716709136963E+00    0.204623937606811523E+01    0.292518615722656250E+01   -0.811749975897541386E+06   -0.600396350544151858E+01    1
    0.107212872505187988E+02    0.814541530609130859E+01    0.261052751541137695E+01    0.113446211814880371E+02    0.905888271331787109E+01    0.106948018074035645E-01    0.779922187328338623E+02    0.260597467422485352E+00   -0.769374069176009274E+06   -0.600646350544151630E+01    1
    0.118876719474792480E+02   -0.712398576736450195E+01   -0.275095224380493164E+01   -0.117367887496948242E+02    0.204586887359619141E+01    0.246528208255767822E+00    0.993537485599517822E+02    0.101928234100341797E+02   -0.717864702280060854E+06   -0.600896350544152469E+01    1
    0.105601086616516113E+02    0.929353952407836914E+01    0.300634860992431641E+00   -0.777577114105224609E+01   -0.100237598419189453E+02    0.691907823085784912E+00    0.843927562236785889E+02    0.159140133857727051E+02   -0.397175584033845691E+06   -0.601146350544151886E+01    1
    0.112377405166625977E+02    0.599172878265380859E+01   -0.848696708679199219E+01    0.117306261062622070E+02    0.959586524963378906E+01    0.982584595680236816E+00    0.692219853401184082E+02    0.110837268829345703E+02   -0.272622418449944234E+06   -0.601396350544150859E+01    1
    0.993562602996826172E+01   -0.963328599929809570E+01    0.638614225387573242E+01   -0.565210247039794922E+01   -0.506130838394165039E+01    0.750157177448272705E+00    0.393378973007202148E+02    0.872013211250305176E+01   -0.243012917057919840E+06   -0.601646350544151520E+01    1
    0.101223678588867188E+02    0.103729276657104492E+02   -0.331451797485351562E+01    0.288302564620971680E+01   -0.110293092727661133E+02    0.416139841079711914E+00    0.882911682128906250E+00    0.235727071762084961E+01   -0.239325425388718257E+06   -0.601896350544151559E+01    1
    0.112159724235534668E+02   -0.482739686965942383E+01    0.965078687667846680E+01    0.505304574966430664E+01    0.369273233413696289E+01    0.242686748504638672E+00    0.943685114383697510E+02    0.150406515598297119E+02   -0.192379104388569947E+06   -0.602146350544152753E+01    1
    0.109170169830322266E+02    0.560686683654785156E+01   -0.331265974044799805E+01    0.270076560974121094E+01    0.772014570236206055E+01    0.168355166912078857E+00    0.235169410705566406E+02    0.541659712791442871E+01   -0.161547750138877163E+06   -0.602396350544153325E+01    1
    0.115044679641723633E+02   -0.238366270065307617E+01    0.299299335479736328E+01   -0.104850311279296875E+02    0.803254508972167969E+01    0.568373620510101318E+00    0.740288496017456055E+01    0.160884296894073486E+02   -0.104287810586576918E+06   -0.602646350544152298E+01    1
    0.952691745758056641E+01    0.792173051834106445E+01    0.723603916168212891E+01    0.807954168319702148E+01    0.509575510025024414E+01    0.606000423431396484E-03    0.958862960338592529E+02    0.177273404598236084E+02   -0.955499281519366632E+05   -0.602896350544150561E+01    1
    0.118322138786315918E+02   -0.383186244964599609E+01   -0.101469025611877441E+02    0.329757213592529297E+01    0.437388181686401367E+01    0.457336962223052979E+00    0.786533474922180176E+02    0.108888769149780273E+02   -0.789684120906582975E+05   -0.603146350544150955E+01    1
    0.107070236206054688E+02    0.350437688827514648E+01    0.463926029205322266E+01   -0.802219390869140625E+01    0.545757436752319336E+01    0.570886671543121338E+00    0.537686526775360107E+02    0.138730430603027344E+02   -0.740320481441965239E+05   -0.603396350544152682E+01    1
    0.841519260406494141E+01    0.117053446769714355E+02    0.801476812362670898E+01    0.289598608016967773E+01   -0.802604198455810547E+00    0.877761304378509521E+00    0.202500104904174805E+02    0.148308765888214111E+02   -0.572444595944852335E+05   -0.603646350544153165E+01    1
    0.112428059577941895E+02   -0.734890937805175781E+00    0.137415647506713867E+01   -0.364630222320556641E+01    0.628747272491455078E+01    0.518722593784332275E+00    0.269404947757720947E+02    0.225421190261840820E+00   -0.494437851126286696E+05   -0.603896350544152227E+01    1
    0.926600503921508789E+01    0.105083398818969727E+02   -0.277086639404296875E+01    0.283140707015991211E+01   -0.113108396530151367E+02    0.509396672248840332E+00    0.769134163856506348E+01    0.592847108840942383E+01   -0.488656956463074457E+05   -0.604146350544151556E+01    1
    0.114554772377014160E+02   -0.195972919464111328E+01   -0.405198383331298828E+01    0.928553867340087891E+01   -0.510702610015869141E+00    0.986797034740447998E+00    0.531047344207763672E+02    0.954471468925476074E+01   -0.486970251894378525E+05   -0.604396350544152039E+01    1
