    0.503727649210639072E+03   -0.525396021220469578E+00   -0.134599455154180880E+01   -0.256255050035441911E+00    0.110106247201621682E+04    0.249100227546250785E+01    0.899999397244294244E+02    0.353579975399771769E+02    0.711712000850640717E-03   -0.105956113152840477E+07
    0.503727744088100167E+03   -0.525398977406458911E+00   -0.134599506920134004E+01   -0.256254951466090120E+00    0.110106288741972185E+04    0.249102461007641907E+01    0.899999844685470123E+02    0.353590149312773860E+02    0.737750635562954061E-03   -0.105956056533565326E+07
    0.503727759563675761E+03   -0.525397371773269839E+00   -0.134599433206628838E+01   -0.256254835914772272E+00    0.110106287847389649E+04    0.249104974968458937E+01    0.899999222506028502E+02    0.353592005608094127E+02    0.670279858755977215E-03   -0.105956042172108870E+07
    0.503727665950402979E+03   -0.525398413587465640E+00   -0.134599499977537285E+01   -0.256254934718871397E+00    0.110106290748383890E+04    0.249105165085898683E+01    0.899999632516621375E+02    0.353592313494660075E+02    0.843582886197641909E-03   -0.105956038223357545E+07
    0.503727787969668327E+03   -0.525396200811407255E+00   -0.134599443169547328E+01   -0.256254731541538661E+00    0.110106289681474573E+04    0.249105078786294376E+01    0.899999106938013398E+02    0.353595117176641196E+02    0.665954037567315321E-03   -0.105955984707136126E+07
    0.503727780660957706E+03   -0.525398635380208034E+00   -0.134599423202686630E+01   -0.256254815832010152E+00    0.110106302922326859E+04    0.249109175074498879E+01    0.899999708360612658E+02    0.353596705283277970E+02    0.737749131825841693E-03   -0.105955948465743382E+07
    0.503727639743881127E+03   -0.525398328152130389E+00   -0.134599528029355575E+01   -0.256255033692591283E+00    0.110106282830230293E+04    0.249101620514583066E+01    0.899999624928820623E+02    0.353588484855423673E+02    0.763734813631533095E-03   -0.105955937193328911E+07
    0.503727698735872650E+03   -0.525395547030358401E+00   -0.134599454337890023E+01   -0.256255051223929442E+00    0.110106236238366091E+04    0.249098730250537148E+01    0.899999773739103830E+02    0.353577792180425732E+02    0.676634692261042286E-03   -0.105955929785710038E+07
    0.503727762049014359E+03   -0.525395900214101985E+00   -0.134599501359365803E+01   -0.256254782187950170E+00    0.110106278557708447E+04    0.249102295520318151E+01    0.899999398740167464E+02    0.353592858584900895E+02    0.754526472076842074E-03   -0.105955926133159478E+07
    0.503727744969353807E+03   -0.525396580863867868E+00   -0.134599479858931481E+01   -0.256254664929455700E+00    0.110106308770322312E+04    0.249107673682508413E+01    0.899999055743921588E+02    0.353602050210733765E+02    0.790503015128545894E-03   -0.105955921740066167E+07
    0.503727685782056426E+03   -0.525396536296732108E+00   -0.134599492890331973E+01   -0.256254943780959366E+00    0.110106270382454386E+04    0.249100887802667215E+01    0.899999357250497809E+02    0.353587400366832725E+02    0.710782374695677018E-03   -0.105955905370962131E+07
    0.503727667808006288E+03   -0.525397543031495218E+00   -0.134599479860650639E+01   -0.256254877877079679E+00    0.110106296707143065E+04    0.249106182214652927E+01    0.899999289002760889E+02    0.353595075017086558E+02    0.760892640483230029E-03   -0.105955903900998365E+07
    0.503727736922812596E+03   -0.525395905111885497E+00   -0.134599508488460273E+01   -0.256254722207462038E+00    0.110106297753057243E+04    0.249101058419951737E+01    0.899998627606208714E+02    0.353596982918538245E+02    0.641631436866391515E-03   -0.105955901155765774E+07
    0.503727764926323516E+03   -0.525395152042909430E+00   -0.134599433345354669E+01   -0.256254716491207901E+00    0.110106283703687268E+04    0.249107806578268054E+01    0.899999311809446283E+02    0.353596657699793724E+02    0.745139866617759456E-03   -0.105955895637641684E+07
    0.503727653464349316E+03   -0.525398515296101820E+00   -0.134599498088346259E+01   -0.256254995739912061E+00    0.110106289711793625E+04    0.249104118354165571E+01    0.899999655383055597E+02    0.353590907957420768E+02    0.760035109624651421E-03   -0.105955878942140355E+07
    0.503727822404681831E+03   -0.525397379285102772E+00   -0.134599460245515701E+01   -0.256254865215368000E+00    0.110106273865352296E+04    0.249102216607381077E+01    0.899999810562924409E+02    0.353588766710105276E+02    0.689356524110177910E-03   -0.105955873895738996E+07
    0.503727771743700430E+03   -0.525396802961763498E+00   -0.134599477184843153E+01   -0.256254773076394216E+00    0.110106290704069897E+04    0.249105445350707377E+01    0.899999487049246341E+02    0.353595849746918489E+02    0.761505971532109964E-03   -0.105955867248152033E+07
    0.503727617598541372E+03   -0.525397267021865844E+00   -0.134599483627713745E+01   -0.256254962581270007E+00    0.110106280994931285E+04    0.249104786058120053E+01    0.899999439038171261E+02    0.353590588565193116E+02    0.819542185419792077E-03   -0.105955851885363529E+07
    0.503727795226926219E+03   -0.525397457767212472E+00   -0.134599368880560988E+01   -0.256254753221634601E+00    0.110106306382089952E+04    0.249109456534899198E+01    0.899999063744599255E+02    0.353597730822109000E+02    0.553595579619322524E-03   -0.105955848287703260E+07
